Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,2-Mar-23,404-02-10678-1,100,100,0,913.35,13969.18,9.07,99.6,58.43,100,0,26.64,100,0,0,0,,,100,100,0,-112.18,24.4109,0.31,0,43,24.05,0.65,,,248,249,104,178,1,1,42,42
PB_E_T2_OM_LUD221A_L,26-Feb-23,404-02-10678-15,99.65,100,0,611.5,10626.63,9.1,100,100,0,0,27.45,100,0,2.18,10.51,,,100,100,0,-112.41,14.2934,0.17,0,23,11.96,0.14,,,204,204,47,47,4,4,21,21
,27-Feb-23,404-02-10678-15,99.36,99.68,0,588.1,11013.62,9.22,100,100,100,0,17.8,100,0,0.04,0.05,,,100,100,0,-112.29,11.8568,0.18,0,24,9.64,0.27,,,203,203,58,58,1,1,25,25
,28-Feb-23,404-02-10678-15,100,100,0,478.74,14193.64,9.78,100,100,0,0,26.91,100,,0.12,1.19,,,100,100,0,-112.94,12.2525,0.14,0,12,11.07,0.66,,,72,72,55,55,3,3,9,9
,1-Mar-23,404-02-10678-15,100,100,0,528.75,13053.31,9.36,99.04,98.33,100,0,15.95,100,,0.52,0,,,100,100,0,-113.44,13.9432,0.14,0,21,8.93,0.14,,,206,208,59,60,3,3,18,18
,2-Mar-23,404-02-10678-15,100,100,0,699.61,15462.39,9.33,100,100,100,0,22.72,100,0,0.03,0.02,,,100,100,0,-112.75,13.2346,0.19,0,8,9.21,0,,,140,140,47,47,1,1,4,4
PB_E_T2_OM_LUD221B_M,26-Feb-23,404-02-10678-16,100,100,0,419.93,24835.49,11.8,100,100,0,0,19.37,100,,0.22,0,,,,100,0,-113.02,12.7241,0.06,0,18,6.46,0,,,13,13,17,17,0,0,18,18
,27-Feb-23,404-02-10678-16,100,100,0,702.48,18268.57,10.54,100,100,0,0,15.77,100,0,0.23,0,,,,100,0,-113.24,10.0223,0.08,0,20,7.67,0,,,26,26,9,9,0,0,7,7
,28-Feb-23,404-02-10678-16,100,100,0,736.22,13184.23,10.2,100,100,0,0,25.4,100,,0.22,1.16,,,100,100,0,-115.02,10.6756,0.06,0,12,12.01,0,,,31,31,18,18,1,1,11,11
,1-Mar-23,404-02-10678-16,100,100,0,583.78,41614.3,12.1,100,100,0,0,14.35,100,0,0,0,,,100,100,0,-114.8,14.1281,0.18,0,8,7.42,0,,,24,24,4,4,2,2,6,6
,2-Mar-23,404-02-10678-16,100,100,0,476.82,18034.34,10.59,100,100,0,0,24.71,100,0,0,0,,,100,100,0,-114.21,13.7615,0.08,0,8,10.04,0,,,38,38,21,21,2,2,6,6
PB_E_T2_OM_LUD221C_C,26-Feb-23,404-02-10678-3,99.69,99.67,0.07,893.17,5996.33,7.53,96.11,91.38,0,0,40.57,100,0,0.2,0.02,,,,100,0,-112.92,22.2623,0.5,0,43,30.15,0,,,371,386,106,116,0,0,41,41
,27-Feb-23,404-02-10678-3,99.67,99.9,0.02,805.14,3310.66,7.8,98.29,94.72,0,0,56.44,100,14.29,0.27,0.13,,,100,98.96,0,-112.17,28.631,0.88,0,107,31.47,0,,,807,821,413,436,6,6,96,95
,28-Feb-23,404-02-10678-3,100,100,0.06,912.23,8625.04,8.9,98.65,88.71,100,0,41.64,99.06,0,0.81,0.45,,,100,100,0,-114.23,30.6148,0.9,0,105,18.89,0,,,512,519,220,248,2,2,80,80
,1-Mar-23,404-02-10678-3,99.81,99.9,0.04,782.98,7302.29,8.97,98.8,86.21,100,0,40.21,98.84,0,0.23,0.9,,,100,100,0,-114.44,31.3397,0.81,0,86,20.49,0,,,412,417,175,203,3,3,71,71
,2-Mar-23,404-02-10678-3,99.47,100,0,837.84,8790.01,8.72,98.63,93.28,100,0,40.06,100,0,1.74,9.28,,,100,100,0,-113.67,29.6374,0.74,0,87,23.68,0,,,574,582,250,268,1,1,80,80
PB_E_T2_OM_LUD221C_N,26-Feb-23,404-02-10678-17,99.18,99.56,0,545.81,12468.75,9.2,97.33,97.92,0,0,25.33,100,0,0.95,2.76,,,100,100,0,-113.08,13.5441,0.25,0,21,9.97,0,,,146,150,47,48,1,1,16,16
,27-Feb-23,404-02-10678-17,98.02,99.37,0,1189.34,13175.3,9.69,98.67,100,0,0,19.55,100,,0.24,0.01,,,100,100,0,-112.59,15.0924,0.34,0,33,10.16,0,,,148,150,79,79,1,1,26,26
,28-Feb-23,404-02-10678-17,100,99.77,0,790.85,14379.06,10.31,98.19,98.18,0,0,22.44,100,0,1.24,0.15,,,100,100,0,-113.48,16.8746,0.36,0,49,10.42,0.11,,,217,221,54,55,2,2,39,39
,1-Mar-23,404-02-10678-17,99.77,100,0,803.28,12527.31,9.93,96.8,100,0,0,23.35,97.37,0,0.41,0.03,,,100,100,0,-114.36,17.8753,0.41,0,37,10.26,0,,,212,219,113,113,1,1,27,27
,2-Mar-23,404-02-10678-17,99.77,99.87,0,510.49,11373.32,9.83,99.01,100,100,0,25.97,100,0,0.51,0.22,,,,100,0,-113.58,17.2604,0.3,0,23,11.7,0,,,201,203,99,99,0,0,20,20
PB_E_T2_OM_LUD704A_A,26-Feb-23,404-02-10742-1,100,100,0,930.67,3605.77,11.1,99.52,99.36,100,0,84.83,100,0,0,0.13,,,,100,0,-116.69,105.058,2.7,0,27,43.77,0,,,411,413,625,629,0,0,200,200
,27-Feb-23,404-02-10742-1,99.94,100,0.06,1342.27,3229.13,10.98,99.42,99.64,0,0,89.92,100,0,0.02,0.62,,,100,100,0,-116.36,99.6062,2.46,0,179,61.66,0,,,344,346,558,560,9,9,430,430
,28-Feb-23,404-02-10742-1,99.86,100,0.15,1145.21,5292.98,11.2,99.46,98.93,100,0,84.72,100,0,0.05,0.27,,,100,99.65,0,-117.2,98.7941,2.11,0,164,47.17,0,,,367,369,556,562,2,2,287,286
,1-Mar-23,404-02-10742-1,100,99.61,0,1011.05,1437.81,11.04,99.51,99.43,0,0,97.99,100,0,0.06,0.1,,,100,100,0,-117.22,98.0937,2.39,0,124,55.39,0.03,,,409,411,521,524,3,3,251,251
,2-Mar-23,404-02-10742-1,100,100,0.1,1087.77,2503.64,10.87,97.51,99.77,100,0,93.99,100,0,0.06,0.04,,,100,99.14,0,-116.94,93.1548,2.69,0,183,46.5,0,,,391,401,436,437,3,3,233,231
PB_E_T2_OM_LUD704A_L,26-Feb-23,404-02-10742-15,99.87,100,0,719.74,5008.45,10.66,99.86,99.24,100,0,69.33,100,0,0.01,1.35,,,100,100,0,-113.14,70.3861,1,0,130,25.17,0,,,727,728,653,658,6,6,118,118
,27-Feb-23,404-02-10742-15,100,100,0.07,661.2,2977.86,9.74,99.42,98.68,100,0,77.99,100,0,0.19,3.11,,,100,100,0,-112.85,62.1854,1.18,0,114,27.96,0.1,,,510,513,525,532,5,5,109,109
,28-Feb-23,404-02-10742-15,100,100,0,668.31,5738.97,10.32,100,100,0,0,59.44,100,0,1.18,0.66,,,100,100,0,-113.69,62.8791,1.38,0,177,39.93,0,,,456,456,332,332,6,6,148,148
,1-Mar-23,404-02-10742-15,99.74,100,0.04,570.12,2822.08,9.37,99.81,99.77,0,0,83.1,100,0,0.67,0.05,,,100,100,0,-113.28,57.9667,1.32,0,107,22.98,0,,,520,521,435,436,10,10,102,102
,2-Mar-23,404-02-10742-15,99.8,99.89,0.1,849.87,6918.62,10.21,98.69,99.11,100,0,65.74,99.54,7.69,0.15,0.01,,,100,99.59,0,-113.12,67.5672,1.44,0,219,28.04,0.02,,,603,611,1220,1231,5,5,241,240
PB_E_T2_OM_LUD704B_B,26-Feb-23,404-02-10742-2,99.89,99.94,0.01,984.32,11369.16,9.62,99.69,99.75,100,0,45.43,100,11.11,0.14,0,,,100,100,0,-116.01,43.5195,1.49,0,155,20.23,0.02,,,978,981,1186,1189,7,7,167,167
,27-Feb-23,404-02-10742-2,99.85,99.95,0.05,725.55,6116.18,8.81,99.26,99.27,100,0,62.04,99.47,0,0.03,0.24,,,100,100,0,-115.89,46.193,1.64,0,191,21.13,0.02,,,1469,1480,1492,1503,6,6,237,237
,28-Feb-23,404-02-10742-2,99.8,99.74,0,807.47,9984.19,8.96,99.15,99.5,100,0,48.52,100,0,0.08,0.36,,,100,99.23,0,-116.39,42.1263,1.6,0,199,21.56,0,,,1406,1418,1383,1390,3,3,259,257
,1-Mar-23,404-02-10742-2,99.91,100,0,755.1,6058.05,8.83,98.92,99.77,100,0,66.81,100,0,0.38,0,,,100,99.66,0,-116.3,49.0631,1.74,0,220,23.64,0,,,1099,1111,1717,1721,11,11,294,293
,2-Mar-23,404-02-10742-2,99.95,99.95,0.03,946.27,5940.56,8.62,98.86,99.47,100,0,59.3,100,12.5,0,0.01,,,100,100,0,-116.13,49.7445,1.95,0,191,29.8,0,,,1393,1409,1122,1128,4,4,143,143
PB_E_T2_OM_MNGK24A_A,26-Feb-23,404-02-251195-11,99.83,99.88,0,614.61,8727.44,9.03,94.51,98.23,100,0,47.13,100,0,0,0,,,100,98.48,0,-116.33,36.8809,0.55,0,69,21.93,39.14,,,344,364,445,453,3,3,66,65
,27-Feb-23,404-02-251195-11,100,100,0,449.38,5472.95,9.21,88.32,98.84,100,0,66.4,100,0,1.81,0,,,100,100,0,-116.03,35.4402,0.55,0,91,24.44,32.67,,,174,197,341,345,3,3,70,70
,28-Feb-23,404-02-251195-11,100,100,0.07,766.86,8869.52,8.66,94.02,99.15,0,0,51.78,100,0,0.28,0.59,,,100,100,0,-117.6,37.7104,0.68,0,83,29.92,34.86,,,110,117,232,234,5,5,75,75
,1-Mar-23,404-02-251195-11,100,100,0,385.09,4133.72,8.46,91.64,100,100,0,78.19,100,0,0.05,0.02,,,,100,0,-116.16,41.6525,0.73,0,78,26.06,28.95,,,263,287,217,217,0,0,68,68
,2-Mar-23,404-02-251195-11,100,99.95,0,495.18,6365.32,9.17,96.08,99.47,0,0,58.92,100,0,0.4,0.11,,,100,100,0,-115.93,44.5483,0.51,0,55,32.26,26.5,,,147,153,189,190,5,5,50,50
PB_E_T2_OM_MNGK24B_B,26-Feb-23,404-02-251195-12,99.93,99.96,0.05,546.32,6777.09,10.12,97.05,96.65,100,0,70.24,99.28,0,0.67,0.55,,,100,99.23,0,-107.48,67.7797,0.85,0,141,38.99,43.91,,,725,747,751,777,14,14,130,129
,27-Feb-23,404-02-251195-12,99.93,99.96,0.07,692.27,5796.64,10.14,90.38,96.7,100,0,71.65,100,0,0,0.06,,,100,100,0,-106.52,70.8266,0.88,0,104,48.8,47.07,,,761,842,763,789,9,9,96,96
,28-Feb-23,404-02-251195-12,100,100,0.03,414.05,4969.85,10.15,98.28,95.45,100,0,75.11,100,9.09,0.76,1.57,,,92.31,99.31,0,-109.4,79.224,0.87,0,159,49.08,46.61,,,686,698,588,616,13,12,144,143
,1-Mar-23,404-02-251195-12,99.89,99.98,0.06,385.47,5458.83,10.21,93.06,99.24,100,0,72.19,100,27.27,1.14,6.45,,,65.22,98.4,0,-108.3,76.5381,0.92,0,140,51.61,47.79,,,1340,1440,781,787,23,15,125,123
,2-Mar-23,404-02-251195-12,99.96,99.95,0.04,562.41,5413.64,10.11,95.98,99.48,100,0,76.27,100,0,0.39,4.15,,,92.86,100,0,-107.77,73.8611,0.88,0,152,53.06,45.97,,,859,895,577,580,14,13,137,137
PB_E_T2_OM_MNGK24C_C,26-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,27-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,28-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,1-Mar-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,2-Mar-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
PB_E_T2_OM_MNGK24D_D,26-Feb-23,404-02-251195-14,99.96,99.95,0.15,417.1,2220.48,10.06,98.29,97.01,100,0,90.39,100,0,0.05,0.23,,,100,100,0,-112.57,141.8256,1.35,0,242,75.33,18.7,,,344,350,972,1002,9,9,237,237
,27-Feb-23,404-02-251195-14,99.96,99.96,0.08,471.88,1308.68,9.98,95.98,98.42,100,0,96.04,99.74,0,0.16,0.09,,,100,99.46,0,-112.65,145.3436,1.74,0,392,82.96,19.74,,,454,473,1554,1579,9,9,371,369
,28-Feb-23,404-02-251195-14,99.93,99.86,0.05,407.14,1607.88,9.61,98.96,98.07,100,0,95.56,100,0,0.11,0.34,,,100,100,0,-112.76,153.7469,1.88,0,330,80.46,19.09,,,478,483,1730,1764,3,3,284,284
,1-Mar-23,404-02-251195-14,99.82,99.99,0.04,821.44,3421.44,10.34,98.35,98.99,100,0,87.27,100,,0,0.01,,,,100,0,-112.18,157.4561,2.14,0,9,76.35,22.32,,,952,968,1574,1590,0,0,11,11
,2-Mar-23,404-02-251195-14,99.98,99.98,0.04,421.57,1549.06,9.81,96.86,98.72,100,0,94.98,100,0,0.14,0.06,,,100,100,0,-110.67,159.8907,1.72,0,287,78.09,24.43,,,987,1019,1234,1250,6,6,282,282
PB_E_T2_OM_MOHX91A_A,26-Feb-23,404-02-816091-11,100,99.82,0.05,1152.32,8103.15,8.96,99.48,100,0,0,43.57,100,,0.62,4.39,,,100,100,0,-110.57,34.3161,0.33,0,40,23.17,0.5,,,2655,2669,66,66,6,6,37,37
,27-Feb-23,404-02-816091-11,99.8,100,0,847.3,6817.45,8.24,99.58,100,0,0,50.98,100,0,0.9,0.51,,,100,100,0,-107.93,33.795,0.58,0,127,23.32,0.97,,,3545,3560,118,118,11,11,123,123
,28-Feb-23,404-02-816091-11,100,99.9,0.02,983.34,4452.49,8,99.39,100,100,0,59.52,100,0,2,12.48,,,100,97.32,0,-110.1,35.2231,0.67,0,103,28.09,0.85,,,3762,3785,159,159,6,6,112,109
,1-Mar-23,404-02-816091-11,100,100,0.03,853.36,4208.85,8.07,99.35,100,100,0,52.88,100,0,0.14,0,,,100,100,0,-109.15,38.1418,0.6,0,108,24.26,0.4,,,3981,4007,148,148,15,15,102,102
,2-Mar-23,404-02-816091-11,99.79,100,0.07,722.04,4073.74,8.21,99.32,100,0,0,58.4,100,0,0.24,0.23,,,100,100,0,-109.17,33.7132,0.6,0,94,26.37,1.1,,,4246,4275,108,108,9,9,90,90
PB_E_T2_OM_ZRPR27A_A,26-Feb-23,404-02-10271-1,99.76,100,0.02,816.16,11217.19,9.42,98.88,98.78,100,0,50.66,100,0,0.04,0.01,,,100,97.37,0,-114.14,44.5515,12.66,0,100,20.36,0,,,1064,1076,324,328,15,15,38,37
,27-Feb-23,404-02-10271-1,99.91,99.9,0.03,1010.84,12111.26,9.95,99.16,97.67,100,0,50.51,100,1.79,0.12,0.04,,,100,96.43,0,-113.6,47.5443,15.49,0,113,22.21,0,,,707,713,84,86,26,26,28,27
,28-Feb-23,404-02-10271-1,99.91,99.95,0.03,1192.05,10395.84,9.56,99.13,96.14,100,0,55.99,100,0,0.05,0.04,,,100,100,0,-114.99,47.1231,17.32,0,111,24.87,0.03,,,911,919,199,207,17,17,18,18
,1-Mar-23,404-02-10271-1,99.85,99.92,0.01,2436.58,10086.23,9.97,99.13,95.63,100,0,52.85,100,1.1,0.1,0.12,,,100,100,0,-114.24,49.6922,17.44,0,180,40.62,0,,,1137,1147,197,206,40,40,64,64
,2-Mar-23,404-02-10271-1,100,99.91,0.2,616.65,6414.5,8.85,98.62,99.07,100,0,56.39,100,0,0.03,0.04,,,100,94.74,0,-114.17,45.3401,16.73,0,111,25.26,0,,,717,727,106,107,12,12,19,18
PB_E_T2_OM_ZRPR27B_B,26-Feb-23,404-02-10271-2,99.96,100,0,871.78,11183.14,10.76,99.36,77.14,100,0,46.47,100,0,0.19,0.15,,,100,100,0,-114.12,44.4428,21.71,0,144,19.05,0,,,467,470,27,35,28,28,51,51
,27-Feb-23,404-02-10271-2,100,99.98,0.05,750.88,8456.34,10.34,99.66,48.39,100,0,69.12,100,0,0.08,0.16,,,100,90.91,0,-112.76,52.2169,32.16,0,194,21.46,0.02,,,887,890,60,124,87,87,33,30
,28-Feb-23,404-02-10271-2,99.97,100,0.03,760.35,9459.85,10.42,99.36,69.79,100,0,51.74,99.48,0,0.12,0.06,,,100,89.58,0,-114.63,52.5414,35.41,0,201,21.64,0,,,929,935,67,96,89,89,48,43
,1-Mar-23,404-02-10271-2,99.95,99.93,0.05,793.48,6996,10.21,98.97,96.76,100,0,70.04,99.49,0,0.12,0.37,,,100,92.42,0,-113.57,60.339,33.44,0,200,37.76,0.02,,,1339,1353,239,247,98,98,66,61
,2-Mar-23,404-02-10271-2,99.95,100,0,619.36,4284.45,9.99,99.04,99.43,100,0,77.8,98.42,0,0.07,0.25,,,100,86.96,0,-113.33,48.7674,27.92,0,191,29.62,0,,,620,626,350,352,112,112,46,40
PB_ZQ_F3_IB_LDH965C_C,26-Feb-23,404-02-910965-23,100,100,0,8439.18,26031.97,12.61,100,97.78,100,0,26.77,100,0,0.04,0.11,,,100,,0,-119.9,60.3431,92.74,0,217,14.95,0,,,110,110,1983,2028,35,35,0,0
,27-Feb-23,404-02-910965-23,100,99.93,0.1,4692.27,15978.05,12.39,100,99.72,100,0,46.98,99.84,0,0.06,0.14,,,100,,0,-119.78,77.5544,157.56,0,633,19.61,0,,,462,462,5792,5808,141,141,0,0
,28-Feb-23,404-02-910965-23,100,99.98,0.01,4139.67,15666.47,12.73,100,98.59,100,0,41.35,100,0,0.03,0.21,,,100,,0,-119.8,79.1683,144.03,0,509,17.2,0,,,539,539,5518,5597,126,126,0,0
,1-Mar-23,404-02-910965-23,100,99.99,0.03,3597.02,16044.5,12.86,99.86,99.28,100,0,45.88,100,0,0.03,0.18,,,100,100,0,-119.74,78.7715,160.91,0,572,15.66,0,,,734,735,6300,6346,139,139,2,2
,2-Mar-23,404-02-910965-23,100,99.98,0.07,3595.66,15365.18,12.47,100,99.57,100,0,51.84,100,0,0.05,0.12,,,100,100,0,-119.61,79.0679,158.42,0,551,14.89,0,,,556,556,6182,6209,154,154,1,1
PB_ZQ_F3_IB_PKLS01D_D,26-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28-Feb-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Mar-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Mar-23,404-02-922801-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F3_IB_PKLS01E_E,26-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28-Feb-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Mar-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Mar-23,404-02-922801-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F3_IB_PLKS01D_D,26-Feb-23,404-02-922801-24,100,100,0,1349.31,907.9,14.98,100,100,0,0,1.96,,0,0,0,,,100,,,-120,0.0034,0.01,0,0,0.8,0,,,1,1,2,2,1,1,0,0
,27-Feb-23,404-02-922801-24,100,100,0,1634.71,32949.08,14.44,100,100,100,0,4.08,100,0,0.02,0.35,,,100,,0,-120,2.0385,7.02,0,14,1.87,0,,,9,9,90,90,5,5,0,0
,28-Feb-23,404-02-922801-24,100,100,0,1876.55,36022.57,14.27,100,100,0,0,5.32,100,0,0.02,0.58,,,100,,0,-120,2.4459,10.39,0,12,2.18,0,,,7,7,141,141,3,3,0,0
,1-Mar-23,404-02-922801-24,99.32,100,1.64,2596.73,36459.86,14.73,100,100,0,0,6.56,100,0,0.08,0.27,,,100,,0,-119.95,7.2147,10.93,0,29,2.07,0,,,16,16,28,28,2,2,0,0
,2-Mar-23,404-02-922801-24,100,100,0,2499.83,40721.34,14.56,100,98.84,0,0,7.94,100,0,0.09,0.24,,,100,,0,-120,7.6193,9.94,0,25,2.86,0,,,14,14,85,86,4,4,0,0
PB_ZQ_F3_IB_PLKS01E_E,26-Feb-23,404-02-922801-29,100,100,0,3553.43,41797.74,12.09,100,99.85,100,0,3.66,100,0,0.02,0.14,,,100,100,0,-120,2.0547,16.97,0,42,2.15,0,,,16,16,688,689,10,10,28,28
,27-Feb-23,404-02-922801-29,100,99.98,0.05,2434.25,17003.84,13.08,99.73,99.82,100,0,21.78,100,0,0.04,0.17,,,100,98.65,0,-119.85,19.9164,310.86,0,683,13.81,0,,,370,371,11971,11993,220,220,296,292
,28-Feb-23,404-02-922801-29,100,99.97,0.1,3058.46,16491.05,13.32,100,99.9,100,0,20.05,100,0,0.02,0.15,,,100,94.76,0,-119.88,18.7106,316.74,0,675,13.43,0,,,382,382,11658,11670,238,238,267,253
,1-Mar-23,404-02-922801-29,100,99.99,0.07,3691.23,19859.56,13.28,99.67,99.69,100,0,19.51,100,0,0.03,0.28,,,98.92,94.96,0,-119.86,16.9091,257.18,0,588,14.81,0,,,304,305,11101,11135,185,183,278,264
,2-Mar-23,404-02-922801-29,99.97,99.99,0.08,2887.46,25267.74,13.39,99.68,99.72,100,0,20.6,100,0.13,0.03,0.15,,,100,95.08,0,-119.85,17.5425,263.04,0,638,12.87,0,,,312,313,11333,11365,218,218,183,174
PB_ZQ_F3_OM_AMS340A_A,26-Feb-23,404-02-926299-21,99.91,99.93,0.21,3330.07,11608.95,8.4,100,98.59,100,0,36.55,100,0,0.12,0.41,,11.45,100,97.5,0,-115.91,45.309,106.2,0,204,11.19,0,,,164,164,2096,2126,30,30,40,39
,27-Feb-23,404-02-926299-21,100,100,0.29,5559.92,8790.78,8.42,100,99.51,0,0,49.94,100,0.6,0.33,0.54,,10.95,100,100,0,-115.31,45.1402,143.5,0,337,13.78,0,,,249,249,2241,2252,54,54,43,43
,28-Feb-23,404-02-926299-21,99.9,99.95,0.14,3699.48,5164.48,8.12,99.12,99.29,100,0,59.31,99.74,0.45,0.34,0.69,,11.09,100,100,0,-115.33,51.4444,151.77,0,404,19.05,0.02,,,560,565,4782,4816,84,84,54,54
,1-Mar-23,404-02-926299-21,100,99.98,0,3567.7,10496.8,9.02,100,99.39,100,0,46.86,100,0.37,0.26,0.38,,11.1,98.31,100,0,-115.5,49.2205,170.94,0,370,11.2,0,,,164,164,2118,2131,59,58,67,67
,2-Mar-23,404-02-926299-21,99.87,99.94,0.07,3501.5,8473.78,8.66,99.25,99.33,100,0,43.75,99.6,0.51,0.05,0.39,,11.42,98.78,100,0,-115.58,46.5999,148.21,0,270,13,0.01,,,925,932,3843,3869,246,243,43,43
PB_ZQ_F3_OM_AMS340B_B,26-Feb-23,404-02-926299-22,100,100,0,9245.85,9342.94,8.81,100,99.17,100,0,42.28,100,0,0.1,0.11,,13.3,100,100,0,-116.21,45.8014,75.24,0,179,18.97,0.03,,,248,248,1440,1452,46,46,22,22
,27-Feb-23,404-02-926299-22,100,99.93,0.09,3822.28,11154.95,8.02,99.75,99.65,100,0,63.11,100,0,0.49,0.41,,10.63,100,93.02,0,-115.23,60.1925,113.29,0,449,16.4,0,,,401,402,2596,2605,102,102,43,40
,28-Feb-23,404-02-926299-22,100,99.85,0.21,3564.88,11815.61,8.6,98.94,99.7,100,0,36.96,99.37,0.12,0.44,0.36,,11.4,100,92.11,0,-115.4,48.9027,120.91,0,500,11.71,0.07,,,281,284,2026,2032,111,111,38,35
,1-Mar-23,404-02-926299-22,100,100,0,4983.36,17139.03,8.94,100,99.91,100,0,40.41,100,0.53,1,0.42,,10.95,100,94.52,0,-115.34,50.0102,114.7,0,494,7.77,0,,,186,186,1139,1140,99,99,73,69
,2-Mar-23,404-02-926299-22,99.63,99.83,0.11,4501.59,4019.54,7.93,99.1,99.3,100,0,63.59,99.75,0,0.32,0.23,,11.67,99.32,95,0,-115.44,47.7863,114.6,0,446,24.71,0.04,,,773,780,3837,3864,147,146,40,38
PB_ZQ_F3_OM_AMS340C_C,26-Feb-23,404-02-926299-23,100,99.97,0.14,2820.71,2047.57,7.5,100,98.96,100,0,89.88,98.73,0.79,0.33,0.34,,10.75,100,100,0,-115.44,68.1949,167.89,0,335,18.57,0.54,,,199,199,3622,3660,47,47,47,47
,27-Feb-23,404-02-926299-23,99.88,99.97,0.13,3035.74,2550.35,8.09,99.46,99.54,100,0,88.66,100,0.8,0.63,1.35,,8.87,98.96,98.01,0,-114.23,70.3857,249.32,0,632,20.96,0.77,,,184,185,3052,3066,96,95,151,148
,28-Feb-23,404-02-926299-23,99.87,99.94,0.24,3004.27,1469.21,8,100,99.02,100,0,90.05,99.12,0.38,0.66,1.74,,9.72,94.59,93.62,0,-114.2,69.1757,257.76,0,739,29.57,0.55,,,295,295,6652,6718,74,70,141,132
,1-Mar-23,404-02-926299-23,99.92,100,0.08,3370.88,1523.7,8.27,100,99.48,100,0,95.45,99.85,0.43,0.61,1.42,,9.23,91.07,99.45,0,-114.47,71.128,266.68,0,713,23.19,0.39,,,186,186,3617,3636,112,102,183,182
,2-Mar-23,404-02-926299-23,100,99.6,0.09,3232.72,3880.63,8.72,99.87,99.71,100,0,79.53,99.71,0.26,0.67,1.18,,9.64,97.1,98.2,0,-114.46,74.5269,215.4,0,729,17.55,0.4,,,747,748,3045,3054,69,67,167,164
PB_ZQ_F3_OM_DKLH39A_A,26-Feb-23,404-02-926439-21,99.98,99.95,0.08,2644.42,8571.54,8.38,99.67,99.9,100,0,45.57,100,0,0.05,0.22,,11.12,100,96,0,-114.26,53.9185,120.82,0,167,22.71,0,,,910,913,2871,2874,183,183,25,24
