"Short name",,"4G_ECGI","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","TA Sampls > 1.5 Km % [CDBH]","VoLTE Packet Loss DL_Nom [CBBH]","VoLTE Packet Loss UL_Nom [CBBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE IntraF HOSR Exec_DENOM [CBBH]","VoLTE IntraF HOSR Exec_NOM [CBBH]","VoLTE InterF HOSR Exec_DENOM [CBBH]","VoLTE InterF HOSR Exec_NOM [CBBH]"
,"2 Mar 23","404-02-801862-12",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-801862-12",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-801862-12",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_E_T2_OM_MGGR62C_C","28 Feb 23","404-02--13",99.89,99.89,,330.72,6431.22,7.58,99.71,99.80,100.00,,55.15,100.00,0.00,0.03,0.06,,1.91,100.00,100.00,0.00,-101.63,24.5220,0.27,0.00,12.00,18.20,,,,,,,,,,,
,"1 Mar 23","404-02--13",100.00,99.49,,708.27,9968.83,7.54,99.59,99.77,100.00,,38.88,100.00,0.00,0.55,0.13,,8.22,100.00,100.00,0.00,-102.08,21.9724,0.10,0.00,51.00,9.68,,,,,,,,,,,
,"2 Mar 23","404-02--13",100.00,99.81,,326.97,3566.28,7.45,99.62,99.64,100.00,,54.90,100.00,0.00,0.10,0.08,,9.12,100.00,100.00,0.00,-101.48,20.7106,0.12,0.00,67.00,23.52,,,,,,,,,,,
,"3 Mar 23","404-02--13",99.81,99.70,,428.36,4935.47,7.38,99.69,99.75,100.00,,46.98,100.00,0.00,4.47,5.86,,-1.54,92.31,98.85,0.00,-102.56,26.4039,0.48,0.00,98.00,14.30,,,,,,,,,,,
,"4 Mar 23","404-02--13",99.83,99.68,,170.26,3610.94,7.82,99.30,99.36,100.00,,70.50,100.00,0.00,3.56,3.14,,4.87,77.78,100.00,0.00,-102.23,20.8168,0.18,0.00,139.00,40.02,,,,,,,,,,,
"PB_E_T2_OM_MGGR62C_C_TDD","28 Feb 23","404-02-801862-13",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-801862-13",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-801862-13",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-801862-13",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-801862-13",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_E_T2_OM_MGGR62C_N","28 Feb 23","404-02--17",99.45,99.77,0.27,287.07,10998.23,9.73,99.81,99.38,100.00,,45.65,100.00,0.00,0.10,0.08,,9.48,100.00,100.00,0.00,-100.15,45.4114,0.30,0.00,113.00,22.02,,,,,,,,,,,
,"1 Mar 23","404-02--17",100.00,99.92,0.08,694.39,9267.03,10.00,99.54,99.59,100.00,,49.10,100.00,0.00,0.09,0.05,,11.49,100.00,100.00,0.00,-100.32,48.2835,0.37,0.00,53.00,36.20,,,,,,,,,,,
,"2 Mar 23","404-02--17",100.00,99.71,0.09,380.15,7965.57,9.53,99.76,99.81,100.00,,45.58,100.00,0.00,0.07,0.45,,11.19,100.00,100.00,0.00,-98.61,54.1003,0.30,0.00,98.00,30.35,,,,,,,,,,,
,"3 Mar 23","404-02--17",99.93,99.92,0.01,625.07,10179.97,9.73,99.65,99.82,100.00,,44.20,100.00,0.00,0.01,0.01,,5.19,,98.57,0.00,-99.09,52.2076,1.73,0.00,68.00,30.88,,,,,,,,,,,
,"4 Mar 23","404-02--17",99.81,100.00,0.00,1130.62,40057.79,11.82,100.00,100.00,,,50.77,100.00,0.00,0.13,0.00,,12.73,,100.00,0.00,-98.48,56.8351,0.13,0.00,24.00,25.38,,,,,,,,,,,
"PB_E_T2_OM_MGGR62C_N_TDD","28 Feb 23","404-02-801862-17",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-801862-17",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-801862-17",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-801862-17",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-801862-17",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_E_T2_OM_MOH144A_A_TDD","28 Feb 23","404-02-10115-1",100.00,99.86,0.08,1090.99,17325.59,10.02,99.13,99.35,100.00,0.00,32.34,100.00,0.00,0.09,0.02,,,100.00,100.00,0.00,-118.22,30.6609,0.88,0.00,162.00,22.11,0.00,,,456.00,460.00,459.00,462.00,4.00,4.00,153.00,153.00
,"1 Mar 23","404-02-10115-1",99.93,99.93,0.10,1117.17,18920.76,9.81,99.81,99.00,100.00,0.00,30.41,99.02,0.00,0.00,0.00,,,100.00,98.96,0.00,-117.72,30.0468,1.37,0.00,101.00,24.99,0.03,,,513.00,514.00,695.00,702.00,1.00,1.00,96.00,95.00
,"2 Mar 23","404-02-10115-1",99.93,99.96,0.12,1275.61,14275.25,9.62,98.33,99.59,0.00,0.00,32.83,100.00,0.00,0.01,0.53,,,100.00,99.44,0.00,-117.64,31.0657,0.74,0.00,182.00,22.93,0.00,,,529.00,538.00,729.00,732.00,1.00,1.00,178.00,177.00
,"3 Mar 23","404-02-10115-1",99.93,100.00,0.15,1143.49,15609.90,9.69,99.65,99.52,100.00,0.00,34.14,100.00,0.00,0.01,0.01,,,100.00,100.00,0.00,-117.55,30.0356,0.89,0.00,165.00,23.65,0.00,,,563.00,565.00,622.00,625.00,5.00,5.00,151.00,151.00
,"4 Mar 23","404-02-10115-1",100.00,99.97,0.06,1302.62,17877.83,9.88,98.56,99.25,100.00,0.00,32.23,100.00,0.00,0.19,0.00,,,100.00,100.00,0.00,-117.03,31.7009,0.81,0.00,131.00,24.58,0.05,,,479.00,486.00,792.00,798.00,1.00,1.00,125.00,125.00
"PB_E_T2_OM_MOH144A_L_TDD","28 Feb 23","404-02-10115-15",100.00,100.00,0.00,561.64,25328.02,10.31,98.99,100.00,0.00,0.00,18.35,100.00,,0.00,0.00,,,,100.00,0.00,-117.26,10.3624,0.22,0.00,7.00,7.50,0.00,,,295.00,298.00,106.00,106.00,0.00,0.00,7.00,7.00
,"1 Mar 23","404-02-10115-15",100.00,100.00,0.00,899.98,11418.83,9.26,100.00,99.55,0.00,0.00,25.44,100.00,20.00,0.00,0.00,,,,96.67,0.00,-117.20,9.9453,0.20,0.00,31.00,8.89,0.00,,,282.00,282.00,220.00,221.00,0.00,0.00,30.00,29.00
,"2 Mar 23","404-02-10115-15",100.00,100.00,0.00,2038.28,23051.08,9.03,99.62,100.00,0.00,0.00,18.86,100.00,0.00,0.06,0.00,,,100.00,100.00,0.00,-117.19,9.7338,0.23,0.00,38.00,8.27,0.00,,,264.00,265.00,147.00,147.00,1.00,1.00,32.00,32.00
,"3 Mar 23","404-02-10115-15",100.00,100.00,0.23,777.63,41682.41,10.69,100.00,100.00,0.00,0.00,10.54,100.00,0.00,0.08,0.00,,,100.00,100.00,0.00,-117.07,9.8692,0.22,0.00,61.00,5.90,0.00,,,204.00,204.00,29.00,29.00,2.00,2.00,57.00,57.00
,"4 Mar 23","404-02-10115-15",99.60,100.00,0.00,1204.89,38358.75,10.30,99.41,100.00,0.00,0.00,19.29,100.00,14.29,0.03,0.00,,,100.00,100.00,0.00,-116.52,11.2673,0.21,0.00,47.00,7.81,0.00,,,336.00,338.00,120.00,120.00,1.00,1.00,39.00,39.00
"PB_E_T2_OM_MOH144B_B_TDD","28 Feb 23","404-02-10115-2",99.74,100.00,0.03,1156.74,6079.61,7.51,99.77,99.80,100.00,0.00,53.41,98.85,0.00,0.00,0.74,,,100.00,100.00,0.00,-114.07,26.6450,0.76,0.00,86.00,19.66,0.00,,,862.00,864.00,503.00,504.00,4.00,4.00,80.00,80.00
,"1 Mar 23","404-02-10115-2",100.00,100.00,0.11,785.64,6206.83,7.67,99.49,99.34,100.00,0.00,51.26,99.13,0.00,0.11,0.00,,,,100.00,0.00,-114.11,23.7551,0.51,0.00,114.00,18.36,0.00,,,774.00,778.00,451.00,454.00,0.00,0.00,115.00,115.00
,"2 Mar 23","404-02-10115-2",99.64,100.00,0.07,698.22,9497.79,7.37,98.31,99.77,100.00,0.00,41.85,100.00,0.00,0.56,0.09,,,100.00,100.00,0.00,-113.99,24.9626,0.47,0.00,134.00,15.70,0.00,,,812.00,826.00,431.00,432.00,5.00,5.00,132.00,132.00
,"3 Mar 23","404-02-10115-2",99.81,100.00,0.10,1056.63,6403.26,7.47,99.52,99.02,100.00,0.00,44.54,100.00,0.00,0.00,0.40,,,100.00,100.00,0.00,-113.44,25.2407,0.76,0.00,69.00,20.42,0.00,,,830.00,834.00,606.00,612.00,2.00,2.00,66.00,66.00
,"4 Mar 23","404-02-10115-2",99.83,99.91,0.03,1174.19,5317.09,7.61,99.68,99.39,0.00,0.00,51.66,100.00,0.00,0.02,2.78,,,100.00,100.00,0.00,-111.08,24.0529,0.52,0.00,19.00,19.19,0.00,,,949.00,952.00,328.00,330.00,2.00,2.00,18.00,18.00
"PB_E_T2_OM_MOH144C_C_TDD","28 Feb 23","404-02-10115-3",100.00,99.91,0.00,1847.25,10947.93,9.40,100.00,97.36,100.00,0.00,51.48,100.00,0.00,0.00,0.73,,,100.00,100.00,0.00,-116.53,50.5162,0.68,0.00,80.00,25.91,0.00,,,526.00,526.00,332.00,341.00,2.00,2.00,81.00,81.00
,"1 Mar 23","404-02-10115-3",100.00,100.00,0.03,924.44,11009.88,9.28,99.65,99.54,100.00,0.00,46.19,100.00,0.00,1.18,5.63,,,100.00,100.00,0.00,-115.58,44.5670,0.73,0.00,72.00,32.53,0.00,,,566.00,568.00,436.00,438.00,2.00,2.00,67.00,67.00
,"2 Mar 23","404-02-10115-3",100.00,100.00,0.08,1019.04,12877.74,9.44,99.59,98.48,100.00,0.00,41.11,100.00,0.00,0.20,0.57,,,,100.00,0.00,-115.34,49.8063,0.58,0.00,72.00,20.05,0.00,,,487.00,489.00,388.00,394.00,0.00,0.00,69.00,69.00
,"3 Mar 23","404-02-10115-3",100.00,99.96,0.11,906.48,9796.08,9.28,99.34,99.41,0.00,0.00,54.98,100.00,0.00,1.63,22.89,,,100.00,100.00,0.00,-114.93,41.8558,0.79,0.00,66.00,25.24,0.00,,,603.00,607.00,508.00,511.00,4.00,4.00,68.00,68.00
,"4 Mar 23","404-02-10115-3",100.00,100.00,0.04,1006.30,9657.08,9.06,99.29,99.42,100.00,0.00,47.91,100.00,0.00,0.05,0.02,,,100.00,100.00,0.00,-113.50,44.1014,0.65,0.00,98.00,24.19,0.00,,,559.00,563.00,342.00,344.00,3.00,3.00,88.00,88.00
"PB_E_T2_OM_SARW68A_A_TDD","28 Feb 23","404-02-811768-11",99.91,99.80,0.08,551.88,2642.78,12.01,94.95,99.69,0.00,0.00,91.56,100.00,0.00,0.02,4.05,,,100.00,100.00,0.00,-114.61,154.2404,2.57,0.00,138.00,68.56,6.39,,,301.00,317.00,317.00,318.00,1.00,1.00,156.00,156.00
,"1 Mar 23","404-02-811768-11",100.00,99.79,0.08,574.17,1643.40,11.99,96.47,99.36,100.00,0.00,97.24,100.00,0.00,0.07,0.70,,,100.00,99.33,0.00,-113.73,132.2939,2.17,0.00,143.00,67.45,5.52,,,246.00,255.00,309.00,311.00,6.00,6.00,150.00,149.00
,"2 Mar 23","404-02-811768-11",99.90,100.00,0.05,514.42,3071.15,11.91,97.52,99.65,0.00,0.00,92.36,100.00,0.00,0.00,1.06,,,100.00,98.08,0.00,-112.30,136.1609,3.10,0.00,44.00,70.51,5.51,,,236.00,242.00,282.00,283.00,2.00,2.00,52.00,51.00
,"3 Mar 23","404-02-811768-11",99.53,99.95,0.09,458.48,1814.43,11.78,95.22,100.00,100.00,0.00,95.31,100.00,0.00,0.14,0.99,,,93.33,100.00,0.00,-110.32,152.6393,3.07,0.00,136.00,71.19,7.81,,,339.00,356.00,353.00,353.00,15.00,14.00,141.00,141.00
,"4 Mar 23","404-02-811768-11",100.00,100.00,0.24,743.25,5260.76,12.22,98.46,99.05,0.00,0.00,82.11,100.00,0.00,0.00,0.15,,,100.00,98.52,0.00,-109.22,148.6541,3.09,0.00,122.00,54.04,2.52,,,128.00,130.00,104.00,105.00,2.00,2.00,135.00,133.00
"PB_E_T2_OM_SARW68B_B_TDD","28 Feb 23","404-02-811768-12",100.00,100.00,0.00,680.50,4277.11,7.76,97.40,90.77,0.00,0.00,49.75,100.00,100.00,1.01,2.48,,,100.00,98.11,0.00,-113.84,16.9866,0.37,0.00,40.00,17.51,20.71,,,637.00,654.00,59.00,65.00,5.00,5.00,53.00,52.00
,"1 Mar 23","404-02-811768-12",100.00,100.00,0.06,527.32,3501.45,8.65,97.57,100.00,0.00,0.00,47.14,100.00,0.00,1.99,4.85,,,77.78,97.83,0.00,-112.81,13.6260,0.36,0.00,32.00,16.25,26.08,,,481.00,493.00,108.00,108.00,9.00,7.00,46.00,45.00
,"2 Mar 23","404-02-811768-12",100.00,100.00,0.04,511.66,4190.53,8.34,96.57,100.00,100.00,0.00,42.85,100.00,0.00,0.42,0.47,,,100.00,100.00,0.00,-112.20,16.0775,0.39,0.00,29.00,19.67,24.52,,,450.00,466.00,61.00,61.00,3.00,3.00,36.00,36.00
,"3 Mar 23","404-02-811768-12",99.72,100.00,0.00,585.26,5098.30,8.58,97.55,96.49,100.00,0.00,50.17,100.00,0.00,0.09,0.50,,,100.00,93.48,0.00,-109.78,19.2998,0.70,0.00,48.00,21.05,27.25,,,596.00,611.00,110.00,114.00,3.00,3.00,46.00,43.00
,"4 Mar 23","404-02-811768-12",100.00,100.00,0.00,515.56,4591.14,8.31,97.96,97.89,100.00,0.00,41.00,100.00,0.00,1.83,0.07,,,100.00,100.00,0.00,-109.65,16.7024,0.35,0.00,48.00,16.89,29.72,,,673.00,687.00,93.00,95.00,7.00,7.00,47.00,47.00
"PB_ZQ_F3_CO_CHD670D_D","28 Feb 23","404-02-914670-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Mar 23","404-02-914670-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2 Mar 23","404-02-914670-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3 Mar 23","404-02-914670-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4 Mar 23","404-02-914670-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PB_ZQ_F3_CO_CHD670D_D_FDD","28 Feb 23","404-02-914670-24",99.85,99.67,0.00,8085.91,8813.75,8.06,99.15,98.94,100.00,0.00,33.89,100.00,0.00,0.02,0.12,,,100.00,98.75,0.00,-117.09,32.1004,87.94,0.00,78.00,15.71,3.07,,,349.00,352.00,1024.00,1035.00,380.00,380.00,80.00,79.00
,"1 Mar 23","404-02-914670-24",99.85,100.00,0.21,518.64,2922.91,7.03,99.42,99.48,100.00,0.00,64.71,100.00,0.00,0.10,0.16,,,100.00,100.00,0.00,-117.15,28.2960,93.35,0.00,73.00,11.64,3.94,,,518.00,521.00,1536.00,1544.00,257.00,257.00,73.00,73.00
,"2 Mar 23","404-02-914670-24",99.88,99.87,0.17,372.63,2207.38,6.39,100.00,97.51,100.00,0.00,73.97,100.00,0.42,0.04,0.16,,,100.00,100.00,0.00,-117.02,25.2863,80.25,0.00,82.00,15.68,4.07,,,395.00,395.00,1841.00,1888.00,272.00,272.00,65.00,65.00
,"3 Mar 23","404-02-914670-24",99.89,100.00,0.07,582.25,3248.96,7.10,98.63,98.07,100.00,0.00,65.07,100.00,0.00,0.05,0.08,,,100.00,100.00,0.00,-117.25,26.3581,81.55,0.00,69.00,15.32,2.56,,,431.00,437.00,1630.00,1662.00,417.00,417.00,60.00,60.00
,"4 Mar 23","404-02-914670-24",99.69,99.88,0.21,722.96,2694.87,6.90,99.33,98.54,100.00,0.00,69.25,100.00,0.00,0.03,0.08,,,99.67,97.06,0.00,-117.34,27.7621,78.99,0.00,71.00,16.07,3.74,,,443.00,446.00,1557.00,1580.00,305.00,304.00,68.00,66.00
"PB_ZQ_F3_IB_LDH965C_C_FDD","28 Feb 23","404-02-910965-23",100.00,99.98,0.01,4139.67,15666.47,12.73,100.00,98.59,100.00,0.00,41.35,100.00,0.00,0.03,0.21,,,100.00,,0.00,-119.80,79.1683,144.03,0.00,509.00,17.20,0.00,,,539.00,539.00,5518.00,5597.00,126.00,126.00,0.00,0.00
,"1 Mar 23","404-02-910965-23",100.00,99.99,0.03,3597.02,16044.50,12.86,99.86,99.28,100.00,0.00,45.88,100.00,0.00,0.03,0.18,,,100.00,100.00,0.00,-119.74,78.7715,160.91,0.00,572.00,15.66,0.00,,,734.00,735.00,6300.00,6346.00,139.00,139.00,2.00,2.00
,"2 Mar 23","404-02-910965-23",100.00,99.98,0.07,3595.66,15365.18,12.47,100.00,99.57,100.00,0.00,51.84,100.00,0.00,0.05,0.12,,,100.00,100.00,0.00,-119.61,79.0679,158.42,0.00,551.00,14.89,0.00,,,556.00,556.00,6182.00,6209.00,154.00,154.00,1.00,1.00
,"3 Mar 23","404-02-910965-23",99.97,99.99,0.06,3785.87,17505.25,12.82,99.85,99.69,100.00,0.00,46.94,100.00,0.00,0.07,0.13,,,98.73,100.00,0.00,-119.55,71.2849,152.47,0.00,581.00,16.61,0.00,,,674.00,675.00,6724.00,6745.00,158.00,156.00,1.00,1.00
,"4 Mar 23","404-02-910965-23",100.00,99.94,0.06,4290.57,16980.46,12.57,99.73,99.53,100.00,0.00,45.87,100.00,0.00,0.07,0.15,,,100.00,100.00,0.00,-119.65,65.7612,152.74,0.00,598.00,15.82,0.00,,,736.00,738.00,6099.00,6128.00,137.00,137.00,3.00,3.00
"PB_ZQ_F3_IB_PLKS01D_D_FDD","28 Feb 23","404-02-922801-24",100.00,100.00,0.00,1876.55,36022.57,14.27,100.00,100.00,0.00,0.00,5.32,100.00,0.00,0.02,0.58,,,100.00,,0.00,-120.00,2.4459,10.39,0.00,12.00,2.18,0.00,,,7.00,7.00,141.00,141.00,3.00,3.00,0.00,0.00
,"1 Mar 23","404-02-922801-24",99.32,100.00,1.64,2596.73,36459.86,14.73,100.00,100.00,0.00,0.00,6.56,100.00,0.00,0.08,0.27,,,100.00,,0.00,-119.95,7.2147,10.93,0.00,29.00,2.07,0.00,,,16.00,16.00,28.00,28.00,2.00,2.00,0.00,0.00
,"2 Mar 23","404-02-922801-24",100.00,100.00,0.00,2499.83,40721.34,14.56,100.00,98.84,0.00,0.00,7.94,100.00,0.00,0.09,0.24,,,100.00,,0.00,-120.00,7.6193,9.94,0.00,25.00,2.86,0.00,,,14.00,14.00,85.00,86.00,4.00,4.00,0.00,0.00
,"3 Mar 23","404-02-922801-24",100.00,100.00,0.00,2532.61,35443.31,14.27,100.00,100.00,0.00,0.00,8.80,100.00,0.00,0.14,0.22,,,100.00,,0.00,-119.99,5.5169,5.41,0.00,19.00,2.71,0.00,,,16.00,16.00,51.00,51.00,27.00,27.00,0.00,0.00
,"4 Mar 23","404-02-922801-24",100.00,100.00,0.00,1276.04,24802.77,13.51,100.00,100.00,100.00,0.00,4.84,100.00,0.00,0.09,0.75,,,100.00,0.00,0.00,-120.00,1.8844,5.39,0.00,23.00,1.99,0.00,,,5.00,5.00,98.00,98.00,3.00,3.00,4.00,0.00
"PB_ZQ_F3_IB_PLKS01E_E_FDD","28 Feb 23","404-02-922801-29",100.00,99.97,0.10,3058.46,16491.05,13.32,100.00,99.90,100.00,0.00,20.05,100.00,0.00,0.02,0.15,,,100.00,94.76,0.00,-119.88,18.7106,316.74,0.00,675.00,13.43,0.00,,,382.00,382.00,11658.00,11670.00,238.00,238.00,267.00,253.00
,"1 Mar 23","404-02-922801-29",100.00,99.99,0.07,3691.23,19859.56,13.28,99.67,99.69,100.00,0.00,19.51,100.00,0.00,0.03,0.28,,,98.92,94.96,0.00,-119.86,16.9091,257.18,0.00,588.00,14.81,0.00,,,304.00,305.00,11101.00,11135.00,185.00,183.00,278.00,264.00
,"2 Mar 23","404-02-922801-29",99.97,99.99,0.08,2887.46,25267.74,13.39,99.68,99.72,100.00,0.00,20.60,100.00,0.13,0.03,0.15,,,100.00,95.08,0.00,-119.85,17.5425,263.04,0.00,638.00,12.87,0.00,,,312.00,313.00,11333.00,11365.00,218.00,218.00,183.00,174.00
,"3 Mar 23","404-02-922801-29",99.99,99.95,0.10,5156.94,15701.04,12.98,100.00,99.93,100.00,0.00,17.96,100.00,0.07,0.02,0.22,,,99.43,98.14,0.00,-119.88,19.4533,264.31,0.00,587.00,14.81,0.01,,,303.00,303.00,10908.00,10916.00,175.00,174.00,269.00,264.00
,"4 Mar 23","404-02-922801-29",99.99,99.98,0.05,12940.97,16350.58,13.40,99.20,99.91,100.00,0.00,14.47,100.00,0.07,0.04,0.12,,,100.00,98.16,0.00,-119.93,16.3461,218.53,0.00,619.00,13.87,0.01,,,248.00,250.00,7801.00,7808.00,169.00,169.00,217.00,213.00
"PB_ZQ_F3_OM_AMS320A_A","28 Feb 23","---",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-912401-21",99.97,99.92,1.23,3375.68,357.36,7.11,,,100.00,0.00,85.47,99.73,2.50,1.36,2.38,,11.37,,,0.00,-119.74,1.3000,7.93,0.00,413.00,29.54,1.83,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-912401-21",99.90,100.00,0.47,3398.53,702.48,7.38,,,100.00,0.00,80.77,100.00,2.42,0.88,1.63,,10.26,,,0.00,-119.86,0.3368,3.95,0.00,92.00,27.20,0.80,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-912401-21",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-912401-21",99.67,99.26,21.49,2369.35,194.32,7.46,,,0.00,0.00,81.65,87.50,22.58,1.25,1.88,,10.82,,,0.00,-119.88,0.1239,0.52,0.00,32.00,29.96,1.25,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_ZQ_F3_OM_AMS320B_B","28 Feb 23","---",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-912401-22",99.84,99.83,0.45,2481.55,2475.90,6.53,,,100.00,0.00,53.86,100.00,0.42,0.55,2.85,,9.60,,,0.00,-119.77,0.5175,3.98,0.00,184.00,23.38,0.22,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-912401-22",99.73,99.70,0.40,2618.01,1644.34,5.97,,,0.00,0.00,64.46,100.00,1.72,0.46,0.90,,9.33,,,0.00,-119.88,0.1636,2.62,0.00,40.00,22.97,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-912401-22",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-912401-22",99.15,99.52,21.10,2117.58,952.46,6.18,,,0.00,0.00,78.62,91.67,35.29,0.29,3.38,,8.89,,,0.00,-119.90,0.0767,0.32,0.00,13.00,21.56,0.46,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_ZQ_F3_OM_AMS320C_C","28 Feb 23","---",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-912401-23",99.61,99.52,1.02,2596.70,1494.74,6.77,,,100.00,0.00,60.98,98.26,1.24,0.63,3.37,,9.09,,,0.00,-119.71,0.7923,8.26,0.00,461.00,27.92,0.07,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-912401-23",100.00,99.76,0.39,2615.39,1322.76,6.62,,,100.00,0.00,60.61,100.00,0.75,0.68,5.78,,9.09,,,0.00,-119.84,0.1821,3.78,0.00,106.00,26.99,0.36,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-912401-23",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
