Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,13-Feb-23,404-02-10108-43,99.9,100,0.02,1307.83,4384.02,8.37,99.35,,100,0,73.93,100,0,0.03,0.07,,,100,,0,-117.09,66.4396,62.7,0,382,45.19,0.06,,,766,771,0,0,100,100,0,0
PB_ZQ_T1_OM_GIL659B_B,09-Feb-23,404-02-251394-42,99.53,99.25,0.04,2013.25,16842.82,10.45,,,0,0,26.95,100,0,0.22,1.78,,6.37,,,0,-99.83,21.1161,41.53,0,201,70.68,33.81,,,0,0,0,0,0,0,0,0
,10-Feb-23,404-02-251394-42,99.92,99.83,0.06,387.24,7790.99,9.86,,,0,0,69.38,100,0,0.14,0.72,,6.79,,,0,-112.71,94.158,57,0,168,71.29,33.09,,,0,0,0,0,0,0,0,0
,11-Feb-23,404-02-251394-42,99.81,99.75,0.04,445.4,9460.33,10.57,99.42,,100,0,57.13,100,0,0.09,1.42,,8.48,,,0,-109.96,80.413,56.63,0,220,75.7,42.46,,,171,172,0,0,0,0,0,0
,12-Feb-23,404-02-251394-42,99.66,99.85,0.13,541.59,8719.91,10.39,99.57,,100,0,62.49,100,1.23,0.1,0.71,,6.87,100,,0,-109.33,93.318,59.91,0,309,86.13,38.13,,,231,232,0,0,17,17,0,0
,13-Feb-23,404-02-251394-42,99.94,99.8,0.07,361.65,7148.08,10.22,99.52,,100,0,73.14,100,0,0.07,0.91,,7.46,100,,0,-107.62,86.4752,66.28,0,282,88.26,34.39,,,206,207,0,0,22,22,0,0
PB_ZQ_T1_OM_HRPR89B_B,09-Feb-23,404-02-80389-42,100,100,0,511.31,12524.76,9.85,99.36,,0,0,38.71,100,0,0.03,0.29,,,100,,0,-112.57,28.3274,16.03,0,69,41.17,0.78,,,156,157,0,0,28,28,0,0
,10-Feb-23,404-02-80389-42,100,100,0,976.03,11798.98,9.19,98.59,,0,0,41.63,100,0,0.04,0.39,,,100,,0,-119.27,32.3309,15.7,0,56,32,0.54,,,140,142,0,0,58,58,0,0
,11-Feb-23,404-02-80389-42,100,100,0,887.93,13190.69,9.9,94.62,,0,0,45.43,100,0,0.07,0.1,,,100,,0,-117.18,39.6495,19.36,0,66,48.93,0.17,,,123,130,0,0,22,22,0,0
,12-Feb-23,404-02-80389-42,99.9,100,0.26,572.03,8129.69,9.34,98.41,,100,0,38.32,100,0,0.21,0.21,,,97.92,,0,-117.4,33.3698,15.93,0,67,40.44,0.85,,,124,126,0,0,48,47,0,0
,13-Feb-23,404-02-80389-42,100,100,0,528.9,9966.78,8.89,97.33,,0,0,45.13,100,0,0.02,0.06,,,100,,0,-118.54,29.1068,14.4,0,41,33.5,0.29,,,73,75,0,0,7,7,0,0
PB_ZQ_T1_OM_HRPR89C_C,09-Feb-23,404-02-80389-43,99.02,99.76,0.06,529.91,14663.26,10.92,98.79,,100,0,54.05,100,0,0.03,1.19,,,100,,0,-103.5,66.1999,39.93,0,116,77.38,22.62,,,491,497,0,0,54,54,0,0
,10-Feb-23,404-02-80389-43,100,100,0.04,552.3,7176.11,10.44,98.62,,0,0,77.08,100,0,0.09,0.71,,,100,,0,-117.37,90.0946,42.57,0,134,69.25,14.89,,,285,289,0,0,86,86,0,0
,11-Feb-23,404-02-80389-43,99.93,99.93,0.03,467.6,5989.63,10.66,99.41,,100,0,67.85,100,0,0.07,0.19,,,100,,0,-114.46,83.1051,55.02,0,132,64.59,19.5,,,509,512,0,0,76,76,0,0
,12-Feb-23,404-02-80389-43,99.96,99.96,0,507.27,6287.49,10.6,94.77,,0,0,76.29,100,0,0.03,0.26,,,100,,0,-115.05,90.0187,43.17,0,104,66.61,20.47,,,272,287,0,0,31,31,0,0
,13-Feb-23,404-02-80389-43,100,100,0.04,598.19,6751.07,10.29,99.23,,100,0,71.77,100,0,0,0.33,,,100,,0,-115.64,82.4387,55.96,0,67,74.19,27.88,,,387,390,0,0,12,12,0,0
PB_ZQ_T1_OM_LHRG95C_C,09-Feb-23,404-02-812395-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-812395-43,100,99.89,0,586.71,14224.4,9.55,,,100,0,36.32,100,0,0.06,0.02,,,,,0,-114.55,18.7426,21.76,0,31,39.8,55.05,,,0,0,0,0,0,0,0,0
,11-Feb-23,404-02-812395-43,100,100,0.05,660.92,11364.53,9.69,94.44,,0,0,54.22,100,0,0.04,0.13,,,,,0,-114.1,36.2925,17.23,0,71,59.39,34.74,,,51,54,0,0,0,0,0,0
,12-Feb-23,404-02-812395-43,100,99.83,0.02,483.35,13494.94,9.07,99.18,,100,0,38.21,100,0,0.23,0.4,,,93.33,,0,-113.1,39.892,17.58,0,73,61.23,48.08,,,241,243,0,0,15,14,0,0
,13-Feb-23,404-02-812395-43,99.85,99.92,0,528.44,8464.69,8.93,100,,100,0,59.75,100,0,0.06,0.46,,,100,,0,-114.76,36.8377,16.59,0,64,53.99,53.87,,,146,146,0,0,5,5,0,0
PB_ZQ_T1_OM_LHRG95C_N,09-Feb-23,404-02-812395-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-812395-47,100,99.96,0.04,661.17,15332.81,10.83,,,100,0,51.31,100,0,0.21,0.45,,,,,0,-113.81,50.4797,48.83,0,121,67.17,15.11,,,0,0,0,0,0,0,0,0
,11-Feb-23,404-02-812395-47,100,100,0.04,691.59,14584.52,10.62,,,100,0,57.89,100,0,0.08,0.09,,,,,0,-113.65,65.417,28.61,0,138,48.81,30.22,,,0,0,0,0,0,0,0,0
,12-Feb-23,404-02-812395-47,100,100,0,618.38,11080.95,10.7,99.55,,100,0,55.39,100,0,0.05,0.11,,,100,,0,-113.58,61.7674,34.38,0,99,70.27,19.6,,,219,220,0,0,16,16,0,0
,13-Feb-23,404-02-812395-47,99.95,100,0,640.81,10640.55,10.35,99.08,,0,0,63.36,100,0,0.06,0.06,,,100,,0,-113.66,62.8072,29.01,0,135,55.13,29.45,,,215,217,0,0,12,12,0,0
PB_ZQ_T1_OM_LUD329A_A,09-Feb-23,404-02-813329-41,100,100,0.14,369.56,4444.05,7.89,99.41,100,0,0,73.98,100,0,0.08,0.51,,,,100,0,-103.75,50.495,0.34,0,72,29.4,0.97,,,507,510,219,219,0,0,71,71
,10-Feb-23,404-02-813329-41,100,100,0.18,445.28,1184.5,7.38,98.2,99.63,0,0,90.87,100,0,0.1,0.13,,,100,100,0,-112.27,51.1604,0.37,0,119,37.48,0.19,,,874,890,267,268,1,1,120,120
,11-Feb-23,404-02-813329-41,99.57,99.56,0.04,628.21,2086.88,8.27,99.29,100,100,0,81.26,100,0,0.04,0.2,,,100,100,0,-110.94,49.91,0.37,0,118,41.36,0.39,,,698,703,184,184,2,2,116,116
,12-Feb-23,404-02-813329-41,100,100,0,440.08,10351.89,8.46,98.65,95.65,0,0,30.45,100,,0.17,0.9,,,,100,0,-110.1,18.5576,0.13,0,33,10.73,0.23,,,366,371,44,46,0,0,38,38
,13-Feb-23,404-02-813329-41,99.76,99.53,0.08,474.59,2680.73,8.04,98.24,99.44,0,0,85.67,100,0,0.05,0.05,,,100,99.1,0,-111.19,48.5673,0.37,0,111,34.14,0.52,,,614,625,176,177,2,2,111,110
PB_ZQ_T1_OM_LUD329B_B,09-Feb-23,404-02-813329-42,100,99.19,0.14,448.98,3455.43,8.11,97.08,100,0,0,71.08,100,0,1.57,13.39,,,,100,0,-102.91,44.4167,0.59,0,4,30.28,0,,,698,719,125,125,0,0,1,1
,10-Feb-23,404-02-813329-42,99.31,98.94,0.07,715.71,5625.78,8.91,98.71,99.25,0,0,59.14,100,0,0,0.01,,,,100,0,-114.91,62.6658,0.9,0,36,42.84,0,,,613,621,133,134,0,0,32,32
,11-Feb-23,404-02-813329-42,100,100,0,437.09,4623.42,8.5,99.46,100,0,0,63.25,96.23,0,0.19,0.42,,,100,100,0,-112.62,49.0503,0.34,0,51,22.96,0,,,557,560,76,76,5,5,50,50
,12-Feb-23,404-02-813329-42,100,100,0,541.9,5146.44,8.87,98.96,97.14,100,0,63.77,100,0,0.35,0.08,,,100,100,0,-111.39,47.5029,0.31,0,65,25.91,0,,,478,483,68,70,3,3,61,61
,13-Feb-23,404-02-813329-42,99.71,99.86,0.09,531.75,2105.11,7.52,98.92,100,100,0,78.76,100,0,0.6,0.11,,,100,100,0,-112.75,52.1723,0.5,0,96,29.88,0.16,,,1284,1298,102,102,4,4,94,94
PB_ZQ_T1_OM_LUD329C_C,09-Feb-23,404-02-813329-43,100,100,0,348.36,4727.21,7.72,97.32,100,0,0,59,100,0,2.13,3.92,,,100,100,0,-105.3,43.0394,0.79,0,110,16.44,0,,,218,224,66,66,2,2,108,108
,10-Feb-23,404-02-813329-43,100,99.22,0.11,730.07,1839.63,7.22,98.33,100,0,0,78.72,100,0,2.13,18.05,,,100,100,0,-114.75,49.549,0.86,0,95,29,0,,,295,300,32,32,1,1,90,90
,11-Feb-23,404-02-813329-43,100,100,0,1087.07,5039.15,8.92,97.96,98.98,100,0,42.83,97.73,0,0.72,3.19,,,,100,0,-113.58,41.3149,0.59,0,43,22.16,0.06,,,528,539,97,98,0,0,38,38
,12-Feb-23,404-02-813329-43,100,100,0,701.23,4215.04,9.15,97.53,100,0,0,58.41,100,0,0,0.12,,,,100,0,-113.31,47.7747,0.64,0,31,23.79,0,,,276,283,52,52,0,0,30,30
,13-Feb-23,404-02-813329-43,100,100,0,513.9,3090.53,7.68,95.08,100,100,0,63.85,100,,0.19,6.52,,,,100,0,-113.56,45.4247,1.01,0,3,17.87,0.07,,,464,488,85,85,0,0,3,3
PB_ZQ_T1_OM_LUD329D_D,09-Feb-23,404-02-813329-44,100,100,0.32,408.57,1394.42,5.64,98.97,100,0,0,83.28,100,,0.48,0.89,,,,100,0,-103.65,25.0414,0.31,0,55,21.29,0,,,384,388,224,224,0,0,56,56
,10-Feb-23,404-02-813329-44,100,99.66,0.06,1304.05,1622.74,6.54,98.99,100,0,0,81.42,100,0,1.1,0.28,,,100,100,0,-114.09,33.8695,0.32,0,95,42.42,0,,,392,396,136,136,2,2,89,89
,11-Feb-23,404-02-813329-44,100,100,0.12,637.37,1222.9,5.36,98.91,100,0,0,86.53,100,0,0.32,0,,,100,100,0,-113.01,27.5363,0.21,0,45,26.44,0,,,543,549,87,87,3,3,41,41
,12-Feb-23,404-02-813329-44,100,100,0.07,736.44,3086.36,6.9,99.59,100,0,0,59.19,100,0,0.42,0.7,,,100,100,0,-111.38,17.7024,0.23,0,29,19.66,0,,,241,242,29,29,1,1,25,25
,13-Feb-23,404-02-813329-44,100,99.76,0.12,832.94,1413.66,5.85,99.77,100,0,0,80.47,100,0,1.07,0.34,,,100,100,0,-112.2,24.0208,0.32,0,71,30.64,0,,,430,431,126,126,2,2,68,68
PB_ZQ_T1_OM_LUD704C_C,09-Feb-23,404-02-10742-43,99.86,99.95,0.09,1197.61,5064.81,8.57,99.35,,100,0,81.53,100,0,0.07,0.09,,,100,,0,-114.21,63.715,49.27,0,149,59.71,0,,,307,309,0,0,65,65,0,0
,10-Feb-23,404-02-10742-43,100,100,0,1051.67,5549.17,8.65,100,,100,0,66.41,100,0.84,0.07,0.26,,,97.26,,0,-117.26,50.6867,44.78,0,136,41.74,0,,,178,178,0,0,73,71,0,0
,11-Feb-23,404-02-10742-43,99.86,100,0,1119.94,5596.44,7.95,100,,100,0,71.11,100,0.63,0.03,0.07,,,100,,0,-116.68,61.8586,36.88,0,176,48.9,0,,,270,270,0,0,70,70,0,0
,12-Feb-23,404-02-10742-43,99.95,100,0,1372.9,8928.68,9.05,100,,100,0,53.46,100,0,0.02,0.07,,,100,,0,-117.01,48.0484,36.49,0,82,38.6,0,,,218,218,0,0,52,52,0,0
,13-Feb-23,404-02-10742-43,99.91,99.82,0.04,1204.96,5408.69,8.31,99.14,,100,0,75.71,100,0,0.06,0.06,,,100,,0,-117.22,57.1216,40.79,0,190,52.31,0,,,347,350,0,0,100,100,0,0
PB_ZQ_T1_OM_LUD704D_D,09-Feb-23,404-02-10742-44,99.9,99.98,0.01,780.59,3475.79,8.56,99.48,,100,0,81.49,100,0.24,0.18,0.9,,,99.69,,0,-110.81,75.2162,88.52,0,480,69.06,0,,,2510,2523,0,0,322,321,0,0
,10-Feb-23,404-02-10742-44,99.86,100,0,1216.56,4627.65,8.7,99.77,,100,0,77.87,99.76,1.3,0.23,0.44,,,99.68,,0,-114.71,72.557,85.26,0,430,46.47,0,,,850,852,0,0,317,316,0,0
,11-Feb-23,404-02-10742-44,100,100,0,864.3,3676.72,8.63,99.22,,0,0,73.42,100,1.14,0.15,0.4,,,99.28,,0,-114.37,77.4986,69.8,0,401,53.26,0,,,1146,1155,0,0,276,274,0,0
,12-Feb-23,404-02-10742-44,99.84,99.98,0,784.24,2891.15,8.36,99.55,,100,0,78.11,100,1.23,0.39,0.74,,,99.62,,0,-114.59,68.2925,52.52,0,269,56.06,0.01,,,3089,3103,0,0,264,263,0,0
,13-Feb-23,404-02-10742-44,99.9,99.94,0,867.46,3751.72,8.75,99.44,,100,0,80.98,99.81,0.64,0.21,0.44,,,100,,0,-114.48,73.9822,90.66,0,534,43.87,0,,,881,886,0,0,331,331,0,0
PB_ZQ_T1_OM_MOHX91D_D,09-Feb-23,404-02-816091-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-816091-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-816091-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-816091-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-816091-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T1_OM_MOHX91D_D,09-Feb-23,404-02-816091-44,99.63,99.81,0.09,773.58,2880.27,9.51,99.55,96.43,100,0,83.54,100,0.26,0.25,0.32,,,99.77,,0,-105.61,59.6206,50.77,0,571,83.28,0.13,,,6409,6438,27,28,432,431,0,0
,10-Feb-23,404-02-816091-44,99.91,99.9,0.06,1205,2417.35,9.69,99.59,100,100,0,86.11,100,0,0.11,0.06,,,99.71,100,0,-114.3,83.4644,56.02,0,525,63.12,0.07,,,5385,5407,36,36,346,345,2,2
,11-Feb-23,404-02-816091-44,99.62,99.9,0.09,1082.33,7348.73,9.62,99.35,95.65,100,0,81.45,100,0,1.52,0.55,,,99.68,,0,-110.96,66.9588,49.33,0,494,50.29,0.21,,,4254,4282,22,23,315,314,0,0
,12-Feb-23,404-02-816091-44,99.91,100,0.1,1763.32,12835.99,10.27,99.73,95.24,0,0,39.98,100,0,0.12,0.07,,,100,100,0,-110.54,51.6497,23.2,0,192,36.6,0.25,,,3692,3702,20,21,179,179,1,1
,13-Feb-23,404-02-816091-44,99.91,99.98,0.12,1340.7,3071.48,9.67,99.59,91.89,100,0,84.66,100,1.22,0.13,0.2,,,99.52,,0,-111.31,79.7132,62.81,0,608,74.54,0.03,,,6124,6149,34,37,418,416,0,0
PB_ZQ_T1_OM_PLKS01A_A,09-Feb-23,404-02-822801-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T1_OM_PLKS01A_A,09-Feb-23,404-02-822801-41,99.86,99.81,0.04,529.82,5038.65,9.8,99.29,99.52,100,0,75.52,100,0,0.04,0.23,,,100,100,0,-114.8,43.827,11.33,0,281,52.47,14.14,,,1250,1259,622,625,20,20,173,173
,10-Feb-23,404-02-822801-41,100,99.79,0.04,627.23,3212.6,9.78,99.1,90.05,0,0,80.17,100,0,0.02,0.01,,,100,100,0,-114.43,96.7572,21.01,0,224,59.41,8.88,,,1546,1560,579,643,18,18,128,128
,11-Feb-23,404-02-822801-41,100,99.9,0.05,843.73,3757.51,8.98,98.98,94.49,0,0,67.77,100,0,0,0.02,,,100,100,0,-112.48,67.6356,12.11,0,130,44.58,16.99,,,1165,1177,377,399,14,14,75,75
,12-Feb-23,404-02-822801-41,99.74,99.71,0,372.39,8227.17,9.9,98.35,100,0,0,62.9,100,0,0.02,0.02,,,100,98.73,0,-111.45,67.2623,8.76,0,148,37.67,9.92,,,298,303,215,215,12,12,79,78
,13-Feb-23,404-02-822801-41,99.84,99.96,0.1,823.91,7760.94,10,99.25,99.46,100,0,64.5,100,0,0,0.02,,,100,100,0,-113.25,93.305,20.45,0,280,49.44,12.92,,,1324,1334,553,556,19,19,172,172
PB_ZQ_T1_OM_PLKS01B_B,09-Feb-23,404-02-822801-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T1_OM_PLKS01B_B,09-Feb-23,404-02-822801-42,99.36,100,0.13,890.07,7334.36,8.44,98.93,98.71,0,0,37.19,100,0,0.07,0.01,,,100,98,0,-114.63,12.2824,2.76,0,68,40.29,23.83,,,464,469,306,310,5,5,50,49
,10-Feb-23,404-02-822801-42,99.69,100,0.44,547.35,8388.49,8.88,99.71,98.6,100,0,51.57,100,0,0.01,0.05,,,100,100,0,-110.98,34.3674,3.34,0,54,31.92,24.9,,,684,686,212,215,8,8,46,46
,11-Feb-23,404-02-822801-42,99.75,99.69,0.04,393.59,8643.69,8.48,98.91,98.92,0,0,38.91,100,0,0.01,0.05,,,100,100,0,-107.3,20.7374,5.91,0,96,39.88,40.29,,,637,644,368,372,10,10,60,60
,12-Feb-23,404-02-822801-42,100,100,0,767.56,14664.05,8.59,98.42,98.37,100,0,36.47,100,0,0,0,,,100,100,0,-103.86,23.9801,3.05,0,56,37.32,37.66,,,437,444,241,245,4,4,37,37
,13-Feb-23,404-02-822801-42,99.91,99.78,0.17,493.74,10007.06,8.73,99.16,98.39,100,0,43.35,100,0,0,0.91,,,100,100,0,-109.52,28.5735,4.47,0,115,43.39,32.06,,,470,474,366,372,8,8,67,67
PB_ZQ_T1_OM_PLKS01C_C,09-Feb-23,404-02-822801-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T1_OM_PLKS01C_C,09-Feb-23,404-02-822801-43,100,100,0.04,705.98,9142,8.34,99.57,100,0,0,34.06,100,0,0.4,0.06,,,100,97.67,0,-114.65,13.0687,0.94,0,56,22,28.89,,,917,921,329,329,7,7,43,42
,10-Feb-23,404-02-822801-43,100,99.69,0.11,829.8,6297.58,9.55,99.02,100,0,0,46.22,100,0,0.15,0.08,,,100,100,0,-115.73,28.8923,2.69,0,70,24.9,33.05,,,908,917,256,256,5,5,52,52
,11-Feb-23,404-02-822801-43,99.83,99.49,0.07,642.31,10479.38,9.44,99.38,99.24,0,0,36.3,100,0,0.14,0.06,,,100,94.44,0,-111.79,23.1646,3.32,0,26,19.62,26.97,,,1278,1286,393,396,1,1,18,17
,12-Feb-23,404-02-822801-43,100,99.64,0,850.85,11419.41,9.27,99.7,99.12,0,0,26.68,100,0,0,0.04,,,100,100,0,-109.89,20.6191,1.55,0,43,16.78,38.55,,,995,998,224,226,3,3,35,35
,13-Feb-23,404-02-822801-43,99.71,99.63,0,538.19,9771.83,8.68,99.43,98.95,0,0,31.45,100,0,0,0.01,,,100,100,0,-111.07,20.4832,1.44,0,48,19.81,30.89,,,1052,1058,282,285,6,6,41,41
PB_ZQ_T2_IB_PLKS01D_D,09-Feb-23,404-02-822801-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T2_IB_PLKS01D_D,09-Feb-23,404-02-822801-14,100,100,2.35,671.27,27561.29,9.94,,100,0,0,3.26,100,,0,0,,,,100,0,-120,0.4076,0,0,2,4.02,0,,,0,0,11,11,0,0,2,2
,10-Feb-23,404-02-822801-14,100,100,0,1571.32,53113.94,14.81,100,100,0,0,3.25,100,,0,0,,,,,0,-120,0.9821,0.01,0,4,4.71,0,,,16,16,2,2,0,0,0,0
,11-Feb-23,404-02-822801-14,100,100,0,778.23,39681.73,13.84,,100,0,0,2.92,100,,0,0,,,,100,0,-120,0.3597,0,0,2,3.96,0,,,0,0,1,1,0,0,2,2
,12-Feb-23,404-02-822801-14,100,100,0,615.26,31589.4,11.49,,100,0,0,6.14,100,,0,,,,,,0,-120,1.0171,0,0,1,3.87,0,,,0,0,2,2,0,0,0,0
,13-Feb-23,404-02-822801-14,100,100,0,751.66,52423.73,14.59,100,100,0,0,4.99,100,,0,0,,,,100,0,-119.99,5.4357,0.12,0,28,6.63,0,,,19,19,30,30,0,0,28,28
PB_ZQ_T2_IB_PLKS01E_E,09-Feb-23,404-02-822801-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T2_IB_PLKS01E_E,09-Feb-23,404-02-822801-19,99.82,100,0.03,1282.72,20828.02,13.38,100,100,0,0,17.31,100,0,0,0.02,,,,100,0,-119.96,10.8485,0.73,0,212,21.41,0,,,20,20,227,227,0,0,200,200
,10-Feb-23,404-02-822801-19,100,99.88,0.04,986.31,9469.31,12.88,99.46,99.87,100,0,63.38,99.86,0,0,0.13,,,100,100,0,-119.86,74.2509,13.39,0,703,59.13,0,,,184,185,762,763,3,3,656,656
,11-Feb-23,404-02-822801-19,100,100,0.05,724.85,25291.01,12.17,94.74,100,0,0,71.72,100,0,0,0.01,,,100,100,0,-119.94,45.9979,1.72,0,92,36.68,0,,,54,57,128,128,1,1,86,86
,12-Feb-23,404-02-822801-19,99.21,99.46,0.08,834.8,30403.15,12.38,100,,0,0,10.52,100,,0,0,,,,,0,-119.95,17.0354,0.25,0,18,13.4,0,,,38,38,0,0,0,0,0,0
,13-Feb-23,404-02-822801-19,100,100,0.13,1145.38,7648.2,12.84,99.38,99.89,0,0,59.08,100,0,0.01,0.25,,,100,99.87,0,-119.68,82.5496,14.69,0,877,79.83,0,,,319,321,885,886,3,3,791,790
PB_ZQ_T2_IM_DKL617D_D,09-Feb-23,404-02-10108-14,100,99.82,0,1033.7,5939.92,9.47,98.37,92.86,0,0,68.18,100,0,0.21,0.21,,,97.94,100,0,-106.36,109.7048,43.53,0,261,47.29,0.13,,,484,492,13,14,97,95,1,1
,10-Feb-23,404-02-10108-14,100,99.94,0.09,625.99,1684.72,9.25,99.45,100,100,0,90.95,99.74,0.42,0.11,0.3,,,100,100,0,-110.55,104.2155,45.65,0,390,70.4,0.31,,,4489,4514,61,61,163,163,3,3
,11-Feb-23,404-02-10108-14,99.9,100,0.06,1267.28,2322.56,9.26,99.07,100,100,0,85.87,100,0.43,0.27,0.31,,,98.68,100,0,-109.82,115.0125,48.51,0,386,68.59,0.23,,,1060,1070,61,61,151,149,5,5
,12-Feb-23,404-02-10108-14,99.78,99.91,0.07,719.46,1717.37,9.16,98.95,100,100,0,90.91,99.66,0,0.13,0.25,,,99.3,100,0,-109.01,117.7823,43.5,0,299,75.05,0.48,,,3974,4016,49,49,143,142,2,2
,13-Feb-23,404-02-10108-14,99.79,99.89,0.04,875.2,2314.66,9.05,98.69,100,0,0,82.77,100,0,0.1,0.09,,,99.15,100,0,-110.37,99.752,32.65,0,296,65.89,0.91,,,2784,2821,36,36,118,117,6,6
PB_ZQ_T2_OM_AMS340A_A,09-Feb-23,404-02-826299-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-826299-11,100,100,0.57,526.6,5711.6,7.96,85.48,97.49,100,0,41.78,100,0,0.87,3.08,,8.25,85.71,98.55,0,-114.03,6.7528,10.83,0,66,29.04,2.23,,,53,62,776,796,7,6,69,68
,11-Feb-23,404-02-826299-11,100,100,0.87,728.34,4313.57,9.12,97.53,99.57,0,0,82.21,100,1.64,0.42,1.34,,9.34,87.5,100,0,-112.32,50.54,6.43,0,73,48.14,1.41,,,711,729,1390,1396,8,7,54,54
,12-Feb-23,404-02-826299-11,100,100,0.37,463.27,8613.46,10.09,99.76,99.54,0,0,58.01,100,0,0.26,2.88,,11.39,100,100,0,-111.29,56.0386,1.13,0,116,30.85,1.99,,,414,415,868,872,10,10,127,127
