Short name,,4G_ECGI,RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],PS handover success rate [LTE Intra System] [CDBH],PS handover success rate [LTE Inter System] [CDBH],CSFB Redirection Success Rate [CDBH],E-UTRAN Average CQI [CDBH],MV_Average number of used DL PRBs [CDBH],VoLTE ERAB Setup Success Rate [CBBH],VoLTE Drop Call Rate [CBBH]],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],VoLTE Intra-LTE Handover Success Ratio [CBBH],VoLTE Inter-Frequency Handover Success Ratio [CBBH],UL RSSI [CBBH],MV_4G Data Volume_GB,VoLTE Traffic,Radio NW Availability
,25-Apr-23,404-02-701354-11,99.39,99.88,,4291.8,132.07,98.81,98.65,100,7.97,76.15,100,0,0.05,0.31,,100,100,-106.05,46.06,39.97,100
,26-Apr-23,404-02-701354-11,99.61,99.69,,6375.93,152.94,96.49,97.62,100,7.73,70.17,100,0,0.21,1.43,,100,100,-109.89,51.85,35.45,100
,27-Apr-23,404-02-701354-11,99.5,99.83,,6405.84,120.16,98.81,100,100,8.56,61.02,100,0,0.03,0.13,,100,100,-107.29,57.71,34.69,100
PB_ZQ_T2_HS_ULS354C_C,23-Apr-23,404-02-701354-13,99.96,99.88,,9953.66,237.69,100,92.86,100,9.14,37.8,100,0,0.01,0.03,,100,100,-106.14,40.05,28,100
,24-Apr-23,404-02-701354-13,99.72,99.91,,6956.06,303.16,97.73,100,100,8.59,49.88,100,0,0.35,0.05,,100,100,-107.92,34.42,20.29,100
,25-Apr-23,404-02-701354-13,99.76,100,,5962.7,196.21,100,96.55,100,8.64,51.25,100,0,0.06,0.14,,100,100,-104,32.77,28.54,100
,26-Apr-23,404-02-701354-13,99.85,99.94,,8990.15,509.96,100,100,100,8.64,30.68,100,0,0.03,0.05,,100,100,-105.25,29.85,31.05,100
,27-Apr-23,404-02-701354-13,100,99.87,,14483.84,230.75,98.15,100,100,9.68,26.3,100,0,0.03,0.14,,100,100,-106.74,30.21,25.96,100
PB_ZQ_T2_HS_ULS375B_B,23-Apr-23,404-02-700375-12,100,99.81,,11783.74,300.95,100,100,100,9.17,36.75,100,0,0.02,0.02,,100,100,-106.36,29.63,11.38,100
,24-Apr-23,404-02-700375-12,100,100,,15175.81,526.76,100,100,100,10.1,24.88,100,0,0.16,0.01,,100,100,-108.55,31.12,14.11,100
,25-Apr-23,404-02-700375-12,100,100,,20510.67,396.59,100,100,,9.96,27.93,100,0,0.08,0.01,,100,100,-106.14,31.34,11.23,100
,26-Apr-23,404-02-700375-12,99.91,99.9,,5270.51,490.42,100,100,100,8,47.38,100,0,0.13,0.01,,100,100,-104.94,27.7,13.02,100
,27-Apr-23,404-02-700375-12,100,100,,5420.46,188.22,97.5,100,100,8.12,52.08,100,0,0.03,0,,100,100,-105.74,28.53,9.37,100
PB_ZQ_T2_HS_ULS375C_C,23-Apr-23,404-02-700375-13,99.89,99.66,,8314.02,328.67,100,100,100,8.72,33,100,0,0.37,0.04,,100,100,-101.12,16.93,7.57,100
,24-Apr-23,404-02-700375-13,100,98.01,,6038.73,383.73,100,100,100,7.95,47.35,100,0,1.78,0.03,,100,100,-102.48,17.38,11.11,100
,25-Apr-23,404-02-700375-13,100,100,,10102.77,433.8,100,100,100,8.72,29.52,100,0,2.71,0.03,,87.5,100,-101.68,17.39,10.25,100
,26-Apr-23,404-02-700375-13,99.87,100,,7976.79,355.04,100,100,100,7.98,36.92,100,0,0.13,0,,100,100,-102.74,18.12,8.97,100
,27-Apr-23,404-02-700375-13,99.85,99.85,,8187.62,722.21,100,100,100,8.64,28.15,100,0,2.21,0.03,,100,100,-103.17,18.89,10.8,100
PB_ZQ_T2_HS_ULS405A_A,23-Apr-23,404-02-700405-11,100,100,,8652.78,357.51,100,100,,7.03,29.12,100,,0,0,,100,100,-103.81,15.23,0.08,54.17
,24-Apr-23,404-02-700405-11,100,99.92,,7020.38,416.84,100,92.31,,7.08,41.5,100,0,1.57,0,,100,100,-105.82,26.86,0.28,100
,25-Apr-23,404-02-700405-11,100,100,,6833.44,205.87,94.44,100,100,7.04,49.38,100,0,2.1,0.03,,100,100,-105.08,29.4,0.18,100
,26-Apr-23,404-02-700405-11,99.53,99.93,,3859.12,269.02,100,100,,6.73,79.65,100,0,4.6,0.53,,98.25,98.25,-107.61,27.77,0.14,98.29
,27-Apr-23,404-02-700405-11,99.75,99.97,,4564.07,248.49,100,97.87,,6.6,62.5,100,0,2.41,0.2,,98.8,98.8,-104.74,30.48,0.17,100
PB_ZQ_T2_HS_ULS405B_B,23-Apr-23,404-02-700405-12,99.68,99.93,,2915.4,161.91,97.06,83.72,100,5.97,58.02,100,0,0.06,0.01,,100,100,-103.96,16.77,0.26,54.17
,24-Apr-23,404-02-700405-12,98.93,99.52,,2576.6,154.12,94.59,100,100,5.74,69.05,98.04,0,3.29,5.77,,100,100,-106.96,22.4,0.31,100
,25-Apr-23,404-02-700405-12,99.93,99.92,,7609.33,262.41,100,100,,7.11,43.98,100,0,1.08,0.47,,100,100,-110.39,25.58,0.32,100
,26-Apr-23,404-02-700405-12,99.25,100,,4130.81,210.67,100,100,,5.7,54.35,100,0,3.02,0.88,,95.51,95.45,-108.15,20.54,0.27,98.29
,27-Apr-23,404-02-700405-12,99.04,100,,3370.7,176.54,100,100,100,5.98,68.15,97.67,0,1.9,2.12,,100,100,-108.96,24.97,0.31,100
PB_ZQ_T2_HS_ULS405C_C,23-Apr-23,404-02-700405-13,99.47,99.94,,2791,223.62,98.15,100,100,6.62,77.47,100,0,0.63,0.17,,95.68,96.2,-106.55,36.66,0.59,54.17
,24-Apr-23,404-02-700405-13,99.62,99.73,,2973,369.38,96.55,100,100,6.18,82.65,100,0,5.24,3.01,,100,100,-105.97,46.66,0.3,100
,25-Apr-23,404-02-700405-13,98.64,99.73,,2441.69,124.08,90,99.39,100,6.57,80.47,100,0,0.1,0.83,,100,100,-105.89,52.23,0.59,100
,26-Apr-23,404-02-700405-13,98.73,99.94,,2077.98,210.78,94.44,100,100,5.76,81.88,100,0,3.21,2.58,,98.75,98.75,-107.12,48.19,0.66,98.29
,27-Apr-23,404-02-700405-13,99.61,99.74,,4707.13,290.05,100,100,100,6.92,59.6,100,,0.02,0.52,,100,100,-106.99,52.26,0.51,100
PB_ZQ_T2_HS_ULS419A_A,23-Apr-23,404-02-422419-11,99.9,99.94,,14447.28,615.23,100,100,100,10.06,47.38,100,0,0.01,0.09,,100,100,-108.08,50.42,2.35,100
,24-Apr-23,404-02-422419-11,99.81,99.9,,6320.79,294.91,94.44,98.37,,8.26,60.83,100,0,0,0.07,,100,100,-112.48,33.86,2.17,100
,25-Apr-23,404-02-422419-11,99.94,99.69,,7845.39,204.24,100,100,100,8.55,46.3,100,0,0.27,0.1,,95,95,-109.72,35.2,2.34,98.73
,26-Apr-23,404-02-422419-11,99.84,99.82,,10026.82,513.6,88,98.77,100,8.73,55.88,100,16.67,0.16,0.2,,100,100,-107.61,37.14,2.92,100
,27-Apr-23,404-02-422419-11,99.95,99.94,,10441.26,311.77,86.67,99.24,100,8.81,49.55,100,0,0.01,0.05,,100,100,-108.41,45.24,1.76,100
PB_ZQ_T2_HS_ULS419B_B,23-Apr-23,404-02-422419-12,99.77,99.84,,7932.18,257.95,94.64,100,100,6.84,40.38,98.41,0,0.1,0.01,,100,100,-105.64,15.6,0.34,100
,24-Apr-23,404-02-422419-12,100,99.55,,10873.46,478.66,97.92,100,100,7.57,20.07,100,0,0.15,0.01,,98.36,98.31,-104.26,12.61,0.62,100
,25-Apr-23,404-02-422419-12,99.7,100,,9929.84,578.81,100,97.96,100,7.53,26.3,100,0,0.12,0.06,,100,100,-106.29,14.42,0.74,98.73
,26-Apr-23,404-02-422419-12,99.85,100,,11974.58,666.19,98.53,100,100,8.51,19.38,100,0,0.02,1.26,,100,100,-104.36,13.61,0.96,100
,27-Apr-23,404-02-422419-12,99.83,99.96,,14229.54,275.92,95.31,98.97,100,7.72,18.75,100,0,1.82,0.22,,100,100,-107.83,18.2,1.26,100
PB_ZQ_T2_HS_ULS419C_C,23-Apr-23,404-02-422419-13,99.55,99.95,,10473.59,446.82,93.75,100,100,7.67,22.5,100,0,0.57,1.54,,100,100,-106.88,13.34,0.2,100
,24-Apr-23,404-02-422419-13,99.78,100,,13032.09,714.94,92.86,100,,8.38,10.95,100,0,0.01,0.03,,100,100,-105.2,9.49,0.58,100
,25-Apr-23,404-02-422419-13,100,99.66,,17085.53,1653.45,100,100,,8.69,12.25,100,,0.01,0,,100,100,-103.57,8.73,0.24,98.73
,26-Apr-23,404-02-422419-13,100,99.75,,6536.81,539.54,93.75,100,100,7.38,22.05,100,0,0.02,0,,100,100,-102.89,7.7,0.28,100
,27-Apr-23,404-02-422419-13,99.28,100,,27075.85,3557.96,100,100,,9.69,11.47,100,,3.7,0.03,,100,100,-106.15,10.86,0.14,100
PB_ZQ_T2_HS_ULS422A_A,23-Apr-23,404-02-701422-11,99.98,99.9,,8604.31,314.84,98.89,99,100,9.54,68.83,100,0,0.17,0.07,,98.99,98.67,-106.06,139.15,75.26,100
,24-Apr-23,404-02-701422-11,99.92,99.89,,6628.21,204.83,99.2,100,100,9.08,74.6,99.66,0.47,0.06,0.02,,98.86,98.2,-104.66,129.87,65.87,100
,25-Apr-23,404-02-701422-11,99.95,99.85,,7949.6,200.59,98.36,99.65,100,9.44,66.2,100,0,0.08,0.03,,99.05,100,-105.91,129.38,75.79,100
,26-Apr-23,404-02-701422-11,99.91,99.76,,5703.15,178.77,98.28,98.6,100,9.25,74.72,100,0,0.15,0.05,,98.72,98.41,-105.96,136.67,90.57,100
,27-Apr-23,404-02-701422-11,99.92,99.84,,7124.42,218.49,100,100,91.67,9.54,69.72,100,0,0.05,0.03,,99.34,99.19,-104.79,126.35,75.6,98.3
PB_ZQ_T2_HS_ULS422B_B,23-Apr-23,404-02-701422-12,99.93,99.9,,6233.28,203.69,99.44,98.72,100,8.51,69.97,100,0,0.24,0.04,,100,100,-103.7,103.69,53.13,100
,24-Apr-23,404-02-701422-12,99.97,99.95,,6852.39,310.38,98.61,98.06,100,8.58,69.5,99.61,0,0.12,0.03,,99.34,98.91,-104.44,97.88,57.72,100
,25-Apr-23,404-02-701422-12,99.85,99.78,,6196.95,195.03,100,99.73,100,8.53,68.95,99.67,0,0.07,0.02,,100,100,-102.44,95.59,66.93,100
,26-Apr-23,404-02-701422-12,99.87,99.91,,7110.96,192.45,98.48,100,100,8.54,59.48,100,0,0.09,0.02,,100,100,-103.73,90.76,67.5,100
,27-Apr-23,404-02-701422-12,99.89,99.85,,6452.46,199.62,99.4,99.68,100,8.67,65.33,100,0.58,0.05,0.12,,99.35,100,-103.13,86.89,58.76,98.3
PB_ZQ_T2_HS_ULS422C_C,23-Apr-23,404-02-701422-13,99.83,99.91,,7213.35,299.31,97.62,100,,8.22,53.33,100,0,0.46,0.06,,98.84,98.36,-103.1,57.11,32.12,100
,24-Apr-23,404-02-701422-13,99.63,99.97,,4134.8,166.63,97.2,100,100,8.07,76.12,99.02,0,0.2,0.04,,96.23,95.89,-101.85,54.78,33.58,100
,25-Apr-23,404-02-701422-13,99.9,99.93,,7716.02,239.1,98.17,98.58,100,8.16,66.58,99.27,0.87,0.24,0.1,,96.97,96.2,-104.15,53.72,31.96,100
,26-Apr-23,404-02-701422-13,99.81,99.93,,6058.81,369.36,94.87,99.25,100,8.65,61.62,99.35,0,0.26,0.04,,97.54,97.65,-102.03,49.32,42.8,100
,27-Apr-23,404-02-701422-13,99.71,99.89,,5178,495.45,95.78,99.51,100,7.95,56.8,99.42,0,0.5,0.1,,100,100,-102.58,45.45,34.36,98.29
PB_ZQ_T2_HS_ULS435A_A,23-Apr-23,404-02-701435-11,100,99.86,,12610.25,483.93,100,100,100,8.75,31.6,100,0,0,0,,100,100,-105.22,20.83,0.1,100
,24-Apr-23,404-02-701435-11,100,98.56,,12615.73,463.41,100,100,100,9.01,35.23,100,0,0.09,0.1,,100,100,-108.4,20.47,0.1,87.12
,25-Apr-23,404-02-701435-11,100,99.84,,18706.55,521.52,100,100,100,9.25,31.77,100,0,0,0,,100,100,-101.76,29.92,0.34,100
,26-Apr-23,404-02-701435-11,99.81,100,,26988.96,478.66,100,100,100,10.87,12.62,100,0,0,0,,100,100,-102.11,23.51,0.23,100
,27-Apr-23,404-02-701435-11,100,99.3,,13393.68,375.56,98.57,95.31,100,8.86,32.42,100,0,0.47,9.81,,98.39,98.39,-101.86,32.9,0.24,100
PB_ZQ_T2_HS_ULS435B_B,23-Apr-23,404-02-701435-12,100,100,,9886.29,321.87,100,100,,7.83,30.05,100,0,0,2.75,,95,95,-107.71,15.4,0.13,100
,24-Apr-23,404-02-701435-12,99.89,99.31,,20294.45,283.49,100,100,,9.09,23,100,0,0,0.01,,100,100,-105.64,12.57,0.17,87.12
,25-Apr-23,404-02-701435-12,100,100,,34770.35,362.05,100,100,,9.04,17.73,100,0,0.14,0.25,,100,100,-105.31,23.55,0.2,100
,26-Apr-23,404-02-701435-12,100,100,,12362.74,324.9,100,100,100,7.85,27.7,100,0,0,0,,100,100,-105.46,15.7,0.28,100
,27-Apr-23,404-02-701435-12,100,99.77,,8785.14,197.24,100,100,100,7.33,39.7,100,0,0.12,2.72,,100,100,-112.17,23.74,0.38,100
PB_ZQ_T2_HS_ULS435C_C,23-Apr-23,404-02-701435-13,100,100,,13622.03,348.1,100,100,100,8.07,24.02,100,50,0.06,1.14,,75,75,-108.3,21.26,0.2,100
,24-Apr-23,404-02-701435-13,100,99.85,,9136.98,292.07,100,96.77,100,7.68,31.98,100,0,0.1,0.04,,100,100,-107.13,17.72,0.09,87.12
,25-Apr-23,404-02-701435-13,100,100,,9448.1,480.55,98.08,100,,7.25,35.9,100,0,0.02,0.11,,100,100,-105.59,19.59,0.13,100
,26-Apr-23,404-02-701435-13,100,99.84,,13175.95,668.7,98.25,100,,8.95,21.02,100,0,0.02,0.16,,100,100,-108.21,20.96,0.28,100
,27-Apr-23,404-02-701435-13,100,99.5,,8729.98,873.32,100,100,,9.67,32.42,100,0,0,0.01,,100,100,-105.9,25.47,0.4,100
PB_ZQ_T2_HS_ULS436A_A,23-Apr-23,404-02-700436-11,100,100,,12865.38,443.24,100,100,,10.14,13.97,100,0,0.07,0.02,,94.44,100,-97.47,8.81,4.4,100
,24-Apr-23,404-02-700436-11,99.69,99.84,,7361.45,227.96,98.35,100,100,8.4,38.2,100,0,0.18,0.03,,100,100,-102.44,16.66,8.14,99.58
,25-Apr-23,404-02-700436-11,100,100,,16182.1,817.86,100,85.71,,9.86,13.5,100,0,0.06,0.01,,100,100,-98.72,13.06,6.66,100
,26-Apr-23,404-02-700436-11,100,99.83,,15342.3,951.01,100,100,100,9.71,12.7,100,0,0.02,0.01,,100,100,-98.17,10.84,5.58,99.93
,27-Apr-23,404-02-700436-11,100,98.9,,17067.63,846.21,98.18,100,100,9.7,10.97,100,0,0.02,0.01,,100,,-98.67,12.38,7.76,99.83
PB_ZQ_T2_HS_ULS436B_B,23-Apr-23,404-02-700436-12,99.28,100,,12591.59,189.12,100,100,,9.67,8.22,100,0,0.01,0.07,,100,100,-98.81,4.97,3.39,100
,24-Apr-23,404-02-700436-12,100,100,,25578.6,866.18,100,100,100,10.96,7.2,100,0,0.05,0.01,,100,100,-99.43,6.98,6.48,99.58
,25-Apr-23,404-02-700436-12,100,100,,10411.69,266.78,100,100,100,10.26,13.2,100,0,0,0.02,,100,100,-99.73,6.68,3.66,100
,26-Apr-23,404-02-700436-12,99.85,100,,27897.59,565.26,100,100,100,11.42,6.03,100,0,0.13,0.02,,100,100,-98.48,5.73,3.66,99.93
,27-Apr-23,404-02-700436-12,100,100,,13288.54,517.8,100,100,100,9.72,11.1,100,0,0.09,0.01,,100,100,-99.6,6.18,3.17,99.83
PB_ZQ_T2_HS_ULS436C_C,23-Apr-23,404-02-700436-13,99.84,99.81,,8320.79,306.59,100,99.28,100,8.31,46.52,100,0,0,0,,100,100,-103.08,44.35,8.59,100
,24-Apr-23,404-02-700436-13,99.9,99.68,,4225.68,240.22,97.69,97.75,100,7.9,57.45,100,0.85,0.11,0.68,,98.84,98.68,-105.87,48.89,14.77,99.58
,25-Apr-23,404-02-700436-13,99.96,99.79,,6760.7,321.54,100,98.1,100,8.04,39.1,100,0,0.08,0.02,,100,100,-100.97,39.87,12.05,100
,26-Apr-23,404-02-700436-13,100,99.84,,5685.58,449.5,100,98.62,100,8.49,47.92,100,0,0.02,0.01,,97.62,97.5,-103.1,44.24,11.09,99.93
,27-Apr-23,404-02-700436-13,99.86,99.77,,7397.03,338.26,100,98.88,100,8.42,52.77,100,0,0.07,0.16,,100,100,-101.69,56.79,16.78,99.83
PB_ZQ_T2_HS_ULS448A_A,23-Apr-23,404-02-710448-11,99.79,99.92,,8800.02,183.85,100,100,100,8.51,36.3,99.22,1.19,0.37,0.07,,97.67,97.37,-106.53,31.38,20.55,99.89
,24-Apr-23,404-02-710448-11,99.83,99.58,,6487.04,360.92,100,100,100,8.32,37.73,100,0,0.34,0.11,,100,100,-107.27,28.59,24.56,98.86
,25-Apr-23,404-02-710448-11,99.68,100,,7886.89,401.11,100,100,100,8.29,33.17,100,0,0.05,0.03,,97.92,100,-101.75,29.26,28.43,100
,26-Apr-23,404-02-710448-11,99.77,99.82,,11998.79,317.53,100,100,100,8.71,24.43,100,0,0.14,0.14,,100,100,-102.67,27.27,26.65,97.92
,27-Apr-23,404-02-710448-11,99.93,100,,19599.14,263.55,100,100,,7.93,25.05,100,0,0.25,0.05,,100,100,-105.8,34.39,23.02,100
PB_ZQ_T2_HS_ULS448B_B,23-Apr-23,404-02-710448-12,99.77,99.58,,9408.29,341.3,100,95.83,100,9.96,50.9,100,0,0.18,0.05,,100,100,-98.8,64.35,73.94,99.89
,24-Apr-23,404-02-710448-12,99.85,99.59,,11032.33,242.57,95.24,100,100,10.87,63.02,100,0,0.29,0.09,,94.74,100,-97.22,74.42,96.85,98.86
,25-Apr-23,404-02-710448-12,99.88,99.76,,9390.21,318.75,95.65,100,100,10.72,57.77,100,0,0.15,0.05,,94.74,94.12,-99.33,69.55,90.66,100
,26-Apr-23,404-02-710448-12,99.91,99.56,,9079.88,496.03,100,100,100,10.35,54.95,100,0,0.43,0.12,,90.91,85.71,-97.5,70.29,94.13,97.92
,27-Apr-23,404-02-710448-12,99.85,99.72,,6566.56,208.49,100,100,100,9.96,71.92,100,0,0.13,0.03,,100,100,-98.87,77.01,97.52,100
PB_ZQ_T2_HS_ULS448C_C,23-Apr-23,404-02-710448-13,99.74,100,,6951.53,228.49,100,100,100,8.13,38.77,100,0,0.16,0.02,,100,100,-101.46,15.47,6.19,99.89
,24-Apr-23,404-02-710448-13,99.6,99.86,,10138.48,224.25,100,100,,7.11,25.3,100,2.94,0.76,0.34,,64.29,61.54,-102.79,12.66,8.13,98.86
,25-Apr-23,404-02-710448-13,100,100,,13073.57,435.38,100,88.89,100,8.56,18.48,100,0,0.01,0.01,,100,100,-99.83,12.81,9.9,100
,26-Apr-23,404-02-710448-13,99.83,100,,11756.73,372.94,100,100,,8.4,24.48,100,0,0.24,0.01,,100,100,-101.37,14.5,7.94,97.92
,27-Apr-23,404-02-710448-13,99.82,99.79,,13361.82,203.62,100,100,,7.41,19.15,100,0,0.03,0.01,,100,100,-100.43,12.68,6.64,100
PB_ZQ_T2_HS_ULS450A_A,23-Apr-23,404-02-720450-11,98.6,98.96,,10534.32,104.65,100,100,,6.99,17.1,100,0,0.08,0.05,,100,100,-110.04,12.5,1.94,93.18
,24-Apr-23,404-02-720450-11,99.45,99.81,,8966.52,248.9,100,100,100,6.68,24.43,100,0,0.39,0.02,,100,100,-106.36,12.06,2.06,95.83
,25-Apr-23,404-02-720450-11,99.64,99.63,,5972.51,214.48,92.31,100,100,6.3,34.25,100,0,0.01,0.01,,100,100,-108.77,13.34,2.02,100
,26-Apr-23,404-02-720450-11,100,100,,7786.46,275.34,100,100,,6.1,15.82,,,,,,,,-107.34,0.7,0,5.22
,27-Apr-23,404-02-720450-11,99.72,100,,7483.67,128.13,100,100,100,6.32,29.88,100,0,0,0.03,,100,100,-103.55,8.78,1.43,42.53
PB_ZQ_T2_HS_ULS450B_B,23-Apr-23,404-02-720450-12,99.62,99.86,,6700.79,240.97,100,100,100,6.57,43.08,100,0,0.08,0.02,,100,100,-105.23,24.72,2.82,93.18
,24-Apr-23,404-02-720450-12,99.32,100,,7799.44,176.38,93.75,100,100,6.68,39.65,100,0,0.38,0.11,,100,100,-107.06,24.93,2.44,95.83
,25-Apr-23,404-02-720450-12,98.37,99.25,,7166.78,87.22,100,100,,6.58,41.38,100,0,0.18,0.03,,100,100,-106.44,24.27,3.1,100
,26-Apr-23,404-02-720450-12,100,99.57,,7357.33,402.88,100,100,,4.94,13.6,,,,,,,,-106.82,0.76,0,5.22
,27-Apr-23,404-02-720450-12,99.56,98.81,,6943.28,355.29,100,100,100,6.57,39.7,100,0,0.11,0.04,,100,100,-104.23,17.57,3.9,42.53
PB_ZQ_T2_HS_ULS450C_C,23-Apr-23,404-02-720450-13,99.76,99.62,,4927.36,219.47,100,100,100,5.29,56.7,100,0,0.43,0.02,,100,100,-113.36,17.64,1.85,93.17
,24-Apr-23,404-02-720450-13,99.52,99.36,,8574.39,309.65,100,100,,5.51,26.07,100,0,0.01,0.09,,100,100,-112.5,15.12,2.87,95.83
,25-Apr-23,404-02-720450-13,99.49,99.82,,7876.23,189.59,100,98.08,100,6.22,41.58,100,0,0.11,0.03,,100,100,-109.56,17.73,4.42,100
,26-Apr-23,404-02-720450-13,100,100,,13271.57,351.6,100,100,,6.21,9.4,100,,0,,,100,100,-107.32,0.95,0,5.22
,27-Apr-23,404-02-720450-13,99.48,100,,9590.7,197.46,100,100,,6.46,37.92,100,0,0.75,0.07,,100,100,-105.42,10.38,1.48,42.53
PB_ZQ_T2_HS_ULS452A_A,23-Apr-23,404-02-721452-11,99.74,100,,28967.96,345.68,97.5,100,100,9.78,12.97,99.02,0,0.23,0.04,,100,100,-104.04,17.46,9.21,90.9
,24-Apr-23,404-02-721452-11,99.6,99.91,,12131.47,257.54,98.46,100,100,9.34,25.75,98.67,0,0.13,0.02,,100,100,-103.01,19.58,16.01,76.08
,25-Apr-23,404-02-721452-11,99.89,100,,10715.45,384.48,97.79,100,100,9.41,23,100,0,0.14,0.02,,98.21,100,-100.04,18.61,14.97,97.51
,26-Apr-23,404-02-721452-11,99.9,100,,14237.26,160.65,100,100,,9.85,5.38,100,0,0,0,,100,100,-102.53,0.44,0.7,8.28
,27-Apr-23,404-02-721452-11,99.75,99.87,,10871.11,266.42,98.41,100,100,8.9,17.57,100,0,0.42,0.05,,100,100,-103.32,9.55,11.03,42.31
PB_ZQ_T2_HS_ULS452B_B,23-Apr-23,404-02-721452-12,99.91,99.93,,5424.18,277.57,98.39,96.97,100,7.87,79.33,100,0,0.4,0.1,,97.87,100,-101.7,42.13,20.33,90.9
,24-Apr-23,404-02-721452-12,99.71,99.91,,5662.21,164.54,98.89,98.33,100,8,60.02,100,1.27,0.25,0.03,,100,100,-102.82,37.21,19.58,76.08
,25-Apr-23,404-02-721452-12,99.76,99.82,,4888.04,135.96,93.18,100,100,8.04,58.65,100,0,0.08,0.15,,100,100,-102.16,40.99,24.14,97.51
,26-Apr-23,404-02-721452-12,99.94,100,,13671.87,546.73,100,100,100,9.39,15.97,100,0,0.01,0,,100,100,-100.85,1.85,1.63,8.28
,27-Apr-23,404-02-721452-12,99.7,99.91,,24671.57,288.58,100,100,,8.69,43.15,100,0,0.04,0.01,,100,100,-103.94,27.01,16.47,42.31
PB_ZQ_T2_HS_ULS452C_C,23-Apr-23,404-02-721452-13,99.9,99.95,,12329.62,202.99,97.69,100,100,8.69,30.25,100,0,0.28,0.06,,95.45,100,-105.2,21.17,12.49,90.9
,24-Apr-23,404-02-721452-13,99.9,100,,14027.39,664.21,98.72,100,100,8.59,24.93,100,0,0.09,0.01,,100,100,-100.84,23.5,17.64,76.08
,25-Apr-23,404-02-721452-13,99.9,99.83,,13859.02,402.05,97.62,100,100,8.52,24.68,100,0,0.15,0.01,,100,100,-101.72,22.05,16.2,97.51
,26-Apr-23,404-02-721452-13,100,100,,14134.08,151.31,100,100,,8.36,5.22,100,0,0.08,0,,100,100,-110.44,0.47,0.01,8.28
,27-Apr-23,404-02-721452-13,99.91,100,,12826.6,757.05,100,96.67,100,7.96,29.95,100,0,0.22,0.02,,98.9,100,-101.85,13.71,7.74,42.31
PB_ZQ_T2_HS_ULS490A_A,23-Apr-23,404-02-720490-11,99.79,99.86,,7497.37,179.41,100,100,100,7.69,48.12,100,0,0.03,0.64,,100,100,-110.98,40.77,1,100
,24-Apr-23,404-02-720490-11,99.69,99.9,,8053.64,205.89,97.65,100,100,8.27,48.17,100,0,0.01,1,,100,100,-109.95,40.76,0.83,99.99
,25-Apr-23,404-02-720490-11,99.21,99.8,,5098.34,122.86,100,100,100,7.53,55.12,100,0,0.01,0.04,,100,100,-109.19,43.44,1.76,100
,26-Apr-23,404-02-720490-11,99.94,100,,11788.87,139.8,100,100,100,8.19,35.58,100,0,0.06,0.02,,100,100,-110.31,38.45,0.96,100
,27-Apr-23,404-02-720490-11,99.35,99.81,,4485.68,108.99,94.44,100,,7.13,66.3,100,8.33,0.17,0.04,,96.26,96.26,-107.49,43.04,1.49,100
PB_ZQ_T2_HS_ULS490B_B,23-Apr-23,404-02-720490-12,99.61,99.93,,4561.51,223.92,97.5,100,100,8.5,78.2,100,0,0.06,0.32,,100,100,-108.17,81.21,2.31,100
,24-Apr-23,404-02-720490-12,99.84,99.81,,6961.16,198.91,97.83,100,100,8.7,62,99.44,6.67,0.15,0.08,,100,100,-109.16,75.7,3.31,99.99
,25-Apr-23,404-02-720490-12,99.75,99.94,,6220.86,251.66,100,100,100,8.28,74.2,100,0,0.03,0.31,,100,100,-109.51,83.05,3.16,100
,26-Apr-23,404-02-720490-12,99.72,99.82,,5858.69,221.51,96.77,100,100,8.62,70.78,100,0,0.13,0.39,,99.43,99.42,-107.64,80.14,2.81,100
,27-Apr-23,404-02-720490-12,99.65,99.9,,3464.79,96.01,95.89,99.3,100,8.02,87.08,100,0,0.42,3.2,,99.4,99.4,-108.43,87.33,2.31,100
PB_ZQ_T2_HS_ULS490C_C,23-Apr-23,404-02-720490-13,100,99.84,,13085.79,271.11,100,100,100,7.85,26.8,100,0,0.02,0.04,,100,100,-107.28,27.16,0.31,100
,24-Apr-23,404-02-720490-13,98.74,99.69,,9532.44,227.95,100,100,,7.15,36.52,100,0,0.16,0,,100,100,-107.11,26.37,0.18,99.99
,25-Apr-23,404-02-720490-13,99.42,100,,6690.75,273.33,100,100,100,7.19,38.9,100,0,0.12,0,,98.68,98.68,-107.88,22.21,0.15,100
,26-Apr-23,404-02-720490-13,100,100,,15031.58,641.86,100,100,,8.61,31.62,98.36,0,15.2,0,,100,100,-109.38,29.24,0.15,100
,27-Apr-23,404-02-720490-13,97.68,99.58,,7366.06,135.13,97.62,100,100,7.06,42.9,100,0,10.65,0.31,,100,100,-111.69,26.37,0.15,100
PB_ZQ_T2_HS_ULS492A_A,23-Apr-23,404-02-700492-11,100,99.83,,16058.83,553.57,100,100,100,9.47,16.18,100,0,0,0,,100,100,-103.39,19.17,0.43,100
,24-Apr-23,404-02-700492-11,99.88,99.86,,5052.1,226.11,95.65,99.47,100,7.79,60.12,100,0,0.06,0.03,,100,100,-103.34,29.73,1.19,100
