Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic
,17-Mar-23,99.96,99.95,0.05,3168.82,185.01,100,100,7.13,-114.45,0,99.32,100,100,99.22,0.66,0.21,88.6951,2.78
,18-Mar-23,99.8,99.82,0.06,3534.17,205.8,100,100,7.65,-114.46,0,111.97,100,100,100,0.18,0.84,98.9323,4.51
,19-Mar-23,99.98,99.83,0.07,7732.07,248.83,100,100,7.99,-114.74,0,100.99,100,100,100,0.54,0.08,86.203,4.59
,20-Mar-23,99.89,99.69,0.07,8475.42,357.85,100,100,7.88,-114.71,0,97.58,100,100,100,0.51,0.61,64.1082,4.01
CH_E_T2_HS_HPSC0389A_A,16-Mar-23,99.97,99.87,0.08,12180.92,433.61,99.19,,8.79,-114.74,0,100,100,100,,0,0,8.9138,0.07
,17-Mar-23,,,,,,,,,,,,,,,,,0,0
,18-Mar-23,,,,,,,,,,,,,,,,,,
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0389B_B,16-Mar-23,99.75,100,0,11394.19,278.69,100,100,7.75,-110.69,0,100,100,100,,0.09,0.02,5.1309,0.17
,17-Mar-23,,,,,,,,,,,,,,,,,0,0
,18-Mar-23,,,,,,,,,,,,,,,,,,
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0389C_C,16-Mar-23,99.98,99.96,0.03,10836.65,589.11,99.02,100,9.91,-115.36,0,100,100,100,100,0.2,0.05,16.2891,1.92
,17-Mar-23,,,,,,,,,,,,,,,,,0,0
,18-Mar-23,,,,,,,,,,,,,,,,,,
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0421A_A,16-Mar-23,100,99.89,0.01,3878.51,164.57,100,100,7.96,-115.07,0,100,100,100,100,0.17,0.13,108.5465,82.52
,17-Mar-23,99.98,99.96,0.03,5576.57,247.34,99.71,100,8.31,-115.09,0,95,100,97.3,100,0.09,0.2,112.6943,75.41
,18-Mar-23,99.98,99.91,0.05,5245.63,165.18,98.79,100,8.3,-115.02,0,100,100,100,100,0.08,0.04,113.7056,79.84
,19-Mar-23,99.95,99.91,0.05,4142.61,236.55,99.74,100,7.76,-115.19,0,100,100,100,100,0.03,0.19,115.5477,61.09
,20-Mar-23,100,99.94,0.03,13720.93,315.29,99.71,100,8.82,-115.2,0,100,100,100,100,0.09,0.06,111.8231,75.33
CH_E_T2_HS_HPSC0421B_B,16-Mar-23,99.93,99.91,0.05,8100.59,1206.31,96.88,100,8.35,-115.47,0,100,100,100,100,0.29,0.11,44.552,40.29
,17-Mar-23,99.98,99.97,0.05,9284.62,482.33,97.57,100,8.23,-115.52,0,100,100,100,100,0.08,0.14,45.5716,41.45
,18-Mar-23,99.91,99.94,0.03,10773.74,480.24,98.41,100,7.89,-115.65,0,100,100,100,100,0.07,0.12,50.7305,50.9
,19-Mar-23,99.85,99.95,0.03,12668.47,517.79,99.04,100,7.91,-115.71,0,96.08,100,100,100,0.12,0.08,58.9755,37.07
,20-Mar-23,99.83,99.86,0.06,10627.78,320.21,97.22,100,7.88,-115.72,0,100,100,100,100,0.1,0.12,52.5117,42.98
CH_E_T2_HS_HPSC0421C_C,16-Mar-23,99.97,99.78,0.13,5277.16,285.97,97.56,100,8.62,-113.59,0,100,100,100,100,0.12,0.45,81.3388,58.96
,17-Mar-23,99.98,99.94,0.08,4408.52,293.58,98.55,100,8.09,-113.6,0.82,100,100,100,100,0.15,0.44,81.1229,50.18
,18-Mar-23,99.93,99.92,0,4512.01,267.3,98.15,100,8,-113.8,0,100,100,100,100,0.14,0.25,94.9669,58.4
,19-Mar-23,99.94,99.93,0,3742.28,327.38,98.27,100,8.34,-113.98,0,96.77,100,100,100,0.12,0.24,105.3842,50.79
,20-Mar-23,100,99.91,0.16,3671.49,279.18,99.05,100,8.08,-113.96,0,100,100,97.37,100,0.22,0.25,82.3292,49.68
CH_E_T2_HS_HPSC0425A_A,16-Mar-23,99.97,99.96,0.19,48106.44,2012.21,,100,14.42,-118.58,0,99.78,100,100,100,0.15,0.39,47.6272,1.94
,17-Mar-23,99.94,99.96,0.31,47881.56,2625.93,,100,14.37,-118.47,7.14,99.37,100,,99.78,1.46,1.37,44.6544,2.3
,18-Mar-23,100,100,0.6,48492,430.7,,100,14.35,-118.89,33.33,98.57,100,100,100,6.12,2.37,2.8725,0.23
,19-Mar-23,100,100,0,36629.95,235.65,,,14.07,-118.73,,,100,,100,0,,0.0423,0
,20-Mar-23,99.92,99.92,0.17,43677.67,2806.27,,100,14.54,-118.7,5.88,99.08,100,100,100,1.89,3.71,44.4045,2.13
CH_E_T2_HS_HPSC0426A_A,16-Mar-23,100,99.95,0,1797.19,168.85,100,100,7.88,-112.87,0,100,100,100,100,0.13,0.47,119.174,88.76
,17-Mar-23,99.99,99.94,0.03,881.64,132.78,99.28,100,7.67,-113.49,0,100,100,100,100,0.18,0.48,120.9226,90.64
,18-Mar-23,99.98,99.96,0,2121.95,237.32,99.35,100,7.96,-113.11,0,100,100,100,100,0.17,0.6,124.95,88.16
,19-Mar-23,100,100,0,4196.9,334.77,100,,7.86,-115.79,0,100,100,100,,0.17,0.05,17.3481,2.27
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0426B_B,16-Mar-23,100,99.93,0.02,2038.58,304.22,99.46,100,8.89,-112.7,0,100,100,99.42,100,0.16,0.26,128.4592,73.45
,17-Mar-23,99.97,99.87,0.05,2285.13,301.11,99.53,100,8.84,-114.42,0,100,100,99.4,100,0.2,2.72,131.2965,74.88
,18-Mar-23,99.99,99.82,0.02,2300.24,146.83,98.91,100,8.87,-114.06,0,97.56,100,100,100,0.12,0.23,132.6569,72.97
,19-Mar-23,100,99.97,0,6622.9,437.75,99.63,100,8.95,-116.24,0,100,100,100,,0.06,0.14,19.6178,1.73
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0426C_C,16-Mar-23,99.98,99.97,0,1806.1,198.44,99.49,100,7.58,-112.16,0,100,100,99.24,100,0.35,0.34,95.7069,45.53
,17-Mar-23,99.98,99.85,0,2063.37,200.57,99.62,100,7.66,-113.35,0,100,99.53,100,100,0.29,0.56,103.3166,46.34
,18-Mar-23,99.98,99.9,0.07,1745.13,134.55,99.42,100,7.64,-112.82,0,100,100,100,100,0.31,1.34,101.0016,50.72
,19-Mar-23,100,99.98,0.02,3425.65,153.11,99.69,100,7.72,-115.09,0,100,100,100,100,0.49,0.11,14.5284,0.64
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0428A_A,16-Mar-23,99.85,99.83,0.07,3948.44,273.67,100,100,8.06,-113.3,0,99.67,99.66,100,100,0.78,0.34,146.4628,2.95
,17-Mar-23,99.83,99.65,0.08,3265.53,235.66,100,100,7.68,-113.32,6.67,99.72,99.68,100,100,0.56,6.1,139.771,2.85
,18-Mar-23,99.78,99.88,0.03,3251.09,230.32,100,100,7.77,-113.1,0,98.24,99.68,100,100,0.79,1.14,140.357,3.14
,19-Mar-23,99.79,99.77,0.1,1421.55,121.94,97.94,100,7.86,-113.61,0,99.78,100,,99.63,0.17,1.78,157.0954,4.31
,20-Mar-23,99.86,99.7,0.08,2564.85,228.23,96.67,100,8.3,-113.54,0,99.36,100,100,100,0.94,1.06,139.6335,3.96
CH_E_T2_HS_HPSC0428B_B,16-Mar-23,99.74,99.72,0.05,2014.03,219.82,100,100,8.79,-111.82,0,99.53,100,100,100,0.82,0.07,149.5092,1.7
,17-Mar-23,99.91,99.82,0.03,1641.39,279.02,97.14,100,9.07,-112.7,0,99.19,100,,100,0.24,0.04,158.4943,1.59
,18-Mar-23,99.87,99.78,0.1,3119.21,158.13,100,100,8.96,-111.66,0,99.12,100,100,100,1.04,0.29,156.5239,1.74
,19-Mar-23,99.88,99.8,0.06,1898.48,204.82,97.83,100,8.91,-112.38,0,100,100,,100,3.78,4.36,167.7555,1.26
,20-Mar-23,99.94,99.63,0.12,1510.89,223.98,100,100,9.48,-112.89,0,108.33,100,100,99.12,1.99,1.76,147.2257,1.95
CH_E_T2_HS_HPSC0428C_C,16-Mar-23,99.76,99.9,0.07,1852.88,156.18,100,100,6.4,-111.78,0,100,100,100,97.12,0.44,0.53,74.3906,1.36
,17-Mar-23,99.88,99.84,0.01,2350.14,290.98,98.77,100,7.19,-111.56,0,100,100,,100,1.09,5.03,68.6877,1.06
,18-Mar-23,99.95,99.84,0.15,2747.02,221.82,95.97,100,6.89,-111.65,0,98.35,100,100,100,1.05,0.35,75.1564,1.6
,19-Mar-23,99.93,99.81,0.09,3915.61,345.8,97.94,100,6.79,-111.89,0,99.45,100,100,100,0.28,0.13,89.143,1.3
,20-Mar-23,99.94,99.91,0.02,1774.18,239.8,98.78,100,6.83,-111.31,4,100.83,100,100,100,0.76,0.84,69.2075,2.22
CH_E_T2_HS_HPSC0430A_A,16-Mar-23,100,99.96,0.05,19538.75,360.39,99.41,100,10.5,-114.71,0,96.67,100,100,100,0.23,0.5,21.1224,18.08
,17-Mar-23,100,99.82,0.07,9332.16,251.83,99.36,100,10.28,-114.61,0,98.46,100,100,100,0.08,0.11,38.5064,18.8
,18-Mar-23,100,99.88,0.01,7298.18,461.05,99.54,100,9.92,-115.13,0,100,100,100,100,0.08,0.17,109.5975,60.36
,19-Mar-23,99.96,99.9,0.05,5859,209.06,99.12,100,10.23,-115.17,0,96.3,100,100,100,0.1,0.45,139.7182,73.45
,20-Mar-23,99.93,99.89,0.25,6712.01,297.49,98.66,100,10.23,-115.73,0,97.37,100,100,100,0.12,0.21,118.9841,84.73
CH_E_T2_HS_HPSC0430B_B,16-Mar-23,100,99.95,0.07,8150.92,272.11,99.08,100,8.73,-114,0,100,100,100,100,0.12,0.19,14.3904,15.77
,17-Mar-23,99.94,99.86,0.11,5957.79,140.23,98.03,100,8.39,-114.02,0,100,100,100,100,0.26,0.31,22.1171,10.11
,18-Mar-23,99.98,99.94,0.03,6820.91,257.8,99.24,100,8.81,-114.42,0,100,100,100,,0.22,0.38,57.6402,51.71
,19-Mar-23,99.96,99.9,0,6670.5,284.13,98.97,100,8.63,-114.73,0,100,100,100,100,0.24,0.91,66.082,35.33
,20-Mar-23,99.97,99.9,0.05,9880.95,442.62,98.98,100,9.58,-115.01,0,100,100,100,100,0.13,0.27,59.078,56.43
CH_E_T2_HS_HPSC0430C_C,16-Mar-23,99.92,99.81,0.17,8086.5,252.26,98.04,100,8.37,-112.94,0,100,100,98.55,100,0.23,0.16,13.5524,15.96
,17-Mar-23,99.8,99.79,0.1,5678.34,186.94,98.38,100,7.95,-112.99,0,100,100,97.44,100,0.38,0.48,13.7598,16.93
,18-Mar-23,99.78,99.93,0,5940.98,167.32,98.35,100,7.95,-113.97,1.43,100,98.91,100,100,0.23,0.6,57.1368,41.83
,19-Mar-23,99.81,99.83,0.07,8154.64,248.84,98.58,100,7.8,-114.17,0,100,100,100,,0.33,0.22,47.5168,38.61
,20-Mar-23,99.86,99.91,0.04,5858.44,257.5,98.59,100,7.86,-114.32,0,100,100,96.15,100,0.09,0.42,49.3533,47.86
CH_E_T2_HS_HPSC0435A_A,16-Mar-23,99.97,100,0,3516.55,466.84,99.04,100,8.49,-115.63,0,100,100,98.96,100,0.17,0.22,74.3638,51.06
,17-Mar-23,100,99.9,0,3535.29,269.93,99.07,100,8.5,-115.76,0,100,100,100,100,0.16,0.19,77.3716,47.83
,18-Mar-23,100,99.97,0,3404.24,373.48,99.21,100,8.53,-115.61,0,100,100,100,100,0.14,0.16,77.4111,54.97
,19-Mar-23,100,99.98,0.02,6639.73,537.97,99.11,100,9.03,-115.68,0,100,100,100,100,0.16,0.35,104.9285,59.62
,20-Mar-23,99.98,99.97,0,2931.19,210.73,99.37,100,8.54,-115.91,0,100,100,100,,0.2,0.56,72.7461,61.52
CH_E_T2_HS_HPSC0435B_B,16-Mar-23,100,99.96,0.03,2133.13,180.2,98.3,100,8.56,-114.95,0,100,100,100,100,0.07,0.17,103.8408,70.33
,17-Mar-23,100,99.88,0,2395.79,260.77,99.67,100,8.6,-115.36,0,100,100,100,100,0.06,0.33,117.3466,70.35
,18-Mar-23,99.98,100,0.05,2651.16,285.59,99.26,100,8.41,-115.06,0,100,100,100,100,0.12,0.27,111.2682,63.36
,19-Mar-23,99.98,99.98,0.03,2168.18,225.2,99.07,100,8.45,-115.22,0,96.67,100,100,100,0.09,0.43,131.8981,67.18
,20-Mar-23,99.96,99.96,0.07,2357.36,152.68,99.77,100,8.14,-115.44,0,100,100,100,100,0.08,0.16,109.3704,65.79
CH_E_T2_HS_HPSC0435C_C,16-Mar-23,99.97,99.96,0.04,6914.26,495.86,97.98,100,10.57,-114.08,0.31,100,100,99.01,100,0.25,0.16,127.3509,81.32
,17-Mar-23,99.98,99.99,0.04,8118.61,836.21,99.25,100,10.5,-114.72,0,100,99.72,100,100,0.1,0.12,135.7927,74.51
,18-Mar-23,99.93,99.94,0.01,4862.37,492.02,99.42,100,10.17,-114.4,0,100,100,100,100,0.2,0.07,141.3428,76.72
,19-Mar-23,99.97,99.94,0.01,6877.4,427.54,98.96,100,10.5,-114.4,0,100,100,100,100,0.17,0.18,157.4962,74.14
,20-Mar-23,99.97,99.86,0.03,6343,581.53,99.61,100,10.69,-114.9,0,100,100,100,100,0.08,0.05,136.2673,89.32
CH_E_T2_HS_HPSC0436A_A,16-Mar-23,99.96,99.84,0.06,3884.81,481.11,98.35,100,8.61,-114.23,0,99.22,100,98.56,87.5,0.66,0.16,120.6338,124.22
,17-Mar-23,99.94,99.89,0.05,3832.15,608.95,98.52,100,8.92,-114.31,0,100,100,99,100,0.16,0.19,135.0683,120.5
,18-Mar-23,99.95,99.83,0.06,3534.9,822.29,98.81,100,8.74,-114.14,0,100,100,100,100,0.21,0.17,137.3733,130.92
,19-Mar-23,99.96,99.84,0.01,4964.43,726.5,98.79,100,8.82,-114.64,0,100,100,100,100,0.23,0.11,147.3396,105.12
,20-Mar-23,99.95,99.97,0.03,4276.11,557.57,97.72,100,8.97,-114.68,0,98.53,100,100,100,0.17,0.17,128.8619,131.01
CH_E_T2_HS_HPSC0436B_B,16-Mar-23,100,99.92,0.01,2752.6,319.59,99.6,100,8.49,-115.21,0,100,100,100,100,0.37,0.21,114.4527,97.65
,17-Mar-23,99.98,99.89,0.07,4116.76,238.78,98.66,100,8.37,-115.5,0,100,100,96.15,,0.34,0.29,115.6437,94.86
,18-Mar-23,100,99.89,0.01,2705.81,236.21,98.06,100,8.3,-115.39,0,100,100,100,100,0.27,0.18,111.1681,106.87
,19-Mar-23,99.99,99.87,0.03,2940.29,206.15,98.32,100,8.14,-115.63,0,100,100,100,100,0.31,0.68,117.7483,95.86
,20-Mar-23,99.98,99.93,0,2423.89,380.84,98.54,100,7.9,-115.85,0,100,100,97.26,100,0.26,0.25,110.7493,103.22
CH_E_T2_HS_HPSC0436C_C,16-Mar-23,99.94,99.97,0.02,3799.21,333.17,97.14,100,8.07,-112.88,0,100,100,98.98,100,0.15,0.32,79.4988,57.72
,17-Mar-23,99.98,99.99,0,3590.43,381.77,97.9,100,7.98,-115.54,0,100,100,100,100,0.19,0.43,82.4608,66.18
,18-Mar-23,99.91,99.95,0.07,3418.44,379.83,99.11,100,7.53,-114.11,0,100,100,100,100,0.48,0.43,74.6224,56.89
,19-Mar-23,99.97,99.91,0,5747.61,198.89,98.3,100,8.16,-115.13,0,100,100,100,100,0.18,0.21,80.834,50.03
,20-Mar-23,100,99.97,0.03,3833.48,331.1,98.58,100,7.62,-115.55,0,100,100,94.55,100,0.36,0.29,78.3875,65.7
CH_E_T2_HS_HPSC0437A_A,16-Mar-23,99.99,99.87,0.02,3005.19,393.85,99.06,100,9.67,-113.69,0,100,100,100,100,0.17,0.06,148.464,95.57
,17-Mar-23,99.96,99.86,0.05,2560.57,289.33,99.57,100,10.08,-115.38,0,100,100,100,100,0.13,0.19,139.475,94.26
,18-Mar-23,99.96,99.93,0.05,6478.64,332.31,98.86,100,9.65,-115.76,0,100,100,100,100,0.18,1.27,102.5632,61.55
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0437B_B,16-Mar-23,99.99,99.92,0.01,1392.48,154.43,98.89,100,7.46,-113.63,0,100,100,100,100,0.12,0.54,107.7103,83.98
,17-Mar-23,99.93,99.95,0.07,3470.84,210.51,99.2,100,7.9,-114.49,0.52,98.94,100,99.15,100,0.25,0.39,113.0604,83.42
,18-Mar-23,99.99,99.93,0.03,3932.71,547.33,99.15,100,7.72,-114.97,0,100,100,100,100,0.18,0.49,68.5054,55.37
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0437C_C,16-Mar-23,99.97,99.97,0.03,4723.43,188.22,98.73,100,9.23,-112.68,0,96.3,100,97.78,100,0.12,0.13,73.8485,47.97
,17-Mar-23,99.97,99.97,0.03,4688.23,699.71,98.89,100,8.76,-113.43,0,100,99.72,100,100,0.31,0.64,78.4424,39.67
,18-Mar-23,99.97,99.94,0.02,4247.82,701.4,98.64,100,9.07,-114.01,0,100,100,100,,0.22,0.2,58.1971,29.74
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0439A_A,16-Mar-23,,,,,,,,,,,,,,,,,,
,17-Mar-23,,,,,,,,,,,,,,,,,,
,18-Mar-23,,,,,,,,,,,,,,,,,,
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0439B_B,16-Mar-23,,,,,,,,,,,,,,,,,,
,17-Mar-23,,,,,,,,,,,,,,,,,,
,18-Mar-23,,,,,,,,,,,,,,,,,,
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0439C_C,16-Mar-23,,,,,,,,,,,,,,,,,,
,17-Mar-23,,,,,,,,,,,,,,,,,,
,18-Mar-23,,,,,,,,,,,,,,,,,,
,19-Mar-23,,,,,,,,,,,,,,,,,,
,20-Mar-23,,,,,,,,,,,,,,,,,,
CH_E_T2_HS_HPSC0440A_A,16-Mar-23,99.89,99.91,0.04,6169.51,355.65,98.37,100,9.61,-113.06,0,97.92,100,100,100,0.2,0.53,87.3734,57.86
,17-Mar-23,99.96,99.83,0.06,5687.14,300.89,98.66,100,9.45,-113.41,0,100,100,100,100,0.15,1.11,83.2055,57.33
,18-Mar-23,100,99.88,0.06,6092.49,300.83,98.5,100,9.57,-113.01,0,100,100,98.15,100,0.21,0.98,80.6842,62.8
,19-Mar-23,99.96,99.91,0.07,6348.53,421.89,99.21,100,9.75,-113.99,0,100,100,100,100,0.19,0.63,84.8995,53.26
,20-Mar-23,100,99.9,0.03,7376.09,493.47,98.82,100,9.39,-113.4,0,100,100,99.22,100,0.3,0.43,77.4887,58.89
CH_E_T2_HS_HPSC0440B_B,16-Mar-23,99.85,99.67,0.15,2559.77,76.51,96.24,100,6.89,-111.23,0,95.29,99.83,98.2,90.91,0.4,2.7,59.4583,104.61
,17-Mar-23,99.82,99.61,0.13,1994.04,210.42,96.14,100,6.98,-112.26,0,100,100,96.34,100,0.58,1.24,77.2527,107.59
,18-Mar-23,99.86,99.57,0.08,1595.38,219.88,97.66,100,6.44,-111.61,0,97.7,100,98.57,100,0.48,0.85,76.6284,99.04
,19-Mar-23,99.7,99.62,0.08,3774.86,171.06,97.64,100,7.02,-113.37,0,100,100,98.63,100,0.31,1.07,62.3556,53.56
,20-Mar-23,99.71,99.61,0.11,1861.89,140.05,97.71,100,7.08,-112.23,0,100,99.84,99.42,100,0.42,1.33,76.482,110.84
CH_E_T2_HS_HPSC0440C_C,16-Mar-23,99.98,99.95,0.1,3811.71,184,97.6,100,8.12,-111.4,0.39,100,100,100,100,0.16,2.7,97.8043,60.05
,17-Mar-23,99.91,99.79,0.09,1921.83,111.71,98.64,100,7.58,-112.26,0,100,100,100,100,0.24,1.68,102.9564,63.27
,18-Mar-23,99.65,99.32,0.55,2758.48,48.91,98.93,100,8.02,-111.58,0,97.56,100,100,100,0.11,1.49,91.8884,61.85
,19-Mar-23,99.94,99.97,0.12,3681.35,253.76,97.97,100,8.46,-113.22,0,97.73,100,100,100,0.11,1.61,119.8998,54.45
,20-Mar-23,99.93,99.93,0.03,6021.65,288.86,98.33,,8.18,-112.32,0,100,96.22,100,100,0.13,1.26,98.2483,58.59
CH_E_T2_HS_HPSC0442A_A,16-Mar-23,100,99.87,0.03,3028.44,183.9,98.41,100,8.41,-114.45,0,98.25,100,100,100,0.22,0.27,105.2123,113.25
,17-Mar-23,99.98,99.82,0.06,2996.45,232.32,98.31,100,7.95,-114.91,0,100,100,98.94,100,0.21,1.1,96.4092,104.57
,18-Mar-23,99.96,99.93,0.08,1639.08,154.22,97.8,100,7.96,-114.71,0,96.97,100,99.19,100,0.21,0.94,106.884,111.84
,19-Mar-23,99.89,99.89,0.02,2986.38,248.77,98.75,100,7.95,-115.02,0,100,100,98.44,100,0.12,5.79,108.8798,96.89
,20-Mar-23,100,99.96,0.06,4375.63,443.57,97.47,100,8.48,-114.97,0,100,100,100,100,0.16,0.45,109.2061,124.36
CH_E_T2_HS_HPSC0442B_B,16-Mar-23,100,99.88,0,4499.07,249.33,96.46,100,7.14,-113.84,0,100,100,100,100,0.33,0.16,55.0962,37.14
,17-Mar-23,99.66,99.57,0.17,4315.23,165.37,97.44,100,7.25,-114.66,0,96.55,100,100,100,0.2,0.35,50.1947,33.13
,18-Mar-23,99.41,99.59,0.36,3210.37,201.65,98.42,100,7.3,-114.59,0,100,100,100,100,0.1,0.67,54.8147,36.68
,19-Mar-23,99.81,99.95,0.09,2796.32,165.9,98.69,100,7.17,-114.78,0,100,100,100,100,0.68,0.3,81.0864,44.2
,20-Mar-23,99.85,99.8,0.08,6733.64,288.41,97.72,100,8.21,-114.77,0,100,100,100,100,0.19,0.88,63.6098,38.57
CH_E_T2_HS_HPSC0442C_C,16-Mar-23,100,99.98,0,9082.23,594.89,97.39,100,8.66,-114.69,0,97.14,100,100,100,0.13,0.16,73.789,80.46
,17-Mar-23,100,99.82,0.01,7239.15,959.3,95.18,100,8.46,-115.06,0,100,100,100,100,0.14,0.29,72.5304,70.09
,18-Mar-23,99.96,99.88,0.16,5433.08,244.63,97.81,100,8.5,-114.8,0,100,100,100,100,0.07,0.29,85.5121,92.77
,19-Mar-23,99.95,99.78,0.04,4321.78,356.37,97.48,100,8.7,-114.98,0,100,99.56,100,100,0.15,0.33,94.8732,80.46
,20-Mar-23,99.98,99.98,0.05,4698.32,387.17,96.95,100,8.39,-114.95,0,100,100,100,100,0.46,0.41,70.557,95.74
CH_E_T2_HS_HPSC0443A_A,16-Mar-23,99.98,99.97,0.1,7118.99,556.93,99.55,100,8.71,-115.47,0,100,100,100,100,0.08,0.18,70.669,4.3
,17-Mar-23,99.98,99.97,0.06,11548.11,841.52,98.65,100,8.42,-115.63,0,100,100,100,100,0.03,1.55,64.3509,4.71
,18-Mar-23,99.97,99.98,0.02,8507.96,1892.66,98.94,100,8.13,-115.71,0,100,100,100,100,0.16,1.47,78.2339,2.35
,19-Mar-23,99.94,100,0.07,12932.43,2723.24,99.13,100,8.9,-115.88,0,98.35,100,100,98.75,0.08,0.11,75.4765,1.88
,20-Mar-23,100,100,0.02,6263.15,398.61,98.84,100,7.78,-115.73,0,99.66,100,100,100,6.07,2.22,67.2248,2.45
CH_E_T2_HS_HPSC0443B_B,16-Mar-23,99.98,99.89,0.09,4658.72,510.54,99.31,100,7.81,-114.24,0,94.86,100,100,100,0.11,0.14,88.8585,2.07
,17-Mar-23,99.97,99.94,0.05,5920.85,459.26,97.24,100,7.51,-114.92,0,98.08,100,100,99.37,0.52,0.2,82.6187,1.9
,18-Mar-23,99.94,99.84,0.15,9464.71,197.59,99.16,100,8.32,-113.97,0,98.76,99.51,100,94.74,1.14,0.37,81.0201,2.23
,19-Mar-23,100,99.97,0.08,14636.86,577.2,99.15,100,9.65,-114.7,0,100,100,100,,0.08,0.33,91.1784,20.02
,20-Mar-23,99.71,99.94,0.06,10984.46,425.58,98.18,100,9.75,-114.58,0,100,100,100,100,0.14,0.11,98.624,73.12
CH_E_T2_HS_HPSC0443C_C,16-Mar-23,99.94,99.75,0.32,7286.13,260.15,98.9,100,8.08,-114.3,0,98.31,99.5,97.37,100,0.12,0.09,53.0814,39.14
,17-Mar-23,99.97,100,0.07,4603.49,256.93,98.82,100,7.49,-114.97,0,100,100,100,100,0.07,0.07,56.2515,40.09
,18-Mar-23,99.97,99.92,0.15,7400.08,306.59,100,100,8.27,-114.31,0,99.21,100,100,100,0.1,0.11,55.2643,40.32
,19-Mar-23,99.93,99.91,0.08,6178.8,627.37,98.64,100,7.36,-114.53,0,100,100,100,,0.1,0.1,61.9793,41.83
,20-Mar-23,100,99.96,0.02,5279.79,238.03,98.51,100,7.54,-114.79,0,100,100,97.06,,0.15,0.36,58.0457,42.77
CH_E_T2_HS_HPSC0456A_A,16-Mar-23,99.79,99.59,0.05,4590.65,210.71,97.91,100,8.1,-111.17,0,100,100,100,100,0.15,0.26,88.2339,64.02
,17-Mar-23,99.97,99.94,0.05,1996.29,331.87,99.6,100,8.28,-113.62,0,100,100,98.94,100,0.17,0.28,123.4011,114.3
,18-Mar-23,99.99,99.88,0.03,1190.89,201.57,99.1,100,8.35,-112.81,0,100,100,100,100,0.21,0.32,127.3504,110.76
,19-Mar-23,99.86,99.77,0.1,1579.83,256.03,98.41,100,8.11,-113.55,0,100,100,99.07,100,0.27,0.3,132.2131,121.4
,20-Mar-23,99.96,99.92,0.07,1584.97,259.6,98.25,100,7.99,-113.49,0,97.96,100,100,100,0.25,0.23,131.6206,112.54
CH_E_T2_HS_HPSC0456B_B,16-Mar-23,99.59,99.75,0.17,6345.16,286.91,95.85,100,8.35,-109.34,0,100,100,94.52,100,0.28,0.62,47.16,35.29
,17-Mar-23,99.98,99.88,0.04,5007.99,654.76,96.95,100,7.77,-112.75,0,100,100,100,,0.23,0.18,62.1151,42.91
,18-Mar-23,99.91,99.82,0.01,5118.31,487.71,97.42,100,8.07,-112.12,0,100,100,97.14,100,0.15,0.16,59.957,41.98
,19-Mar-23,99.89,99.83,0.07,8129.7,506.7,97.64,100,7.78,-113.42,0,100,100,100,,0.19,0.51,48.227,17.42
,20-Mar-23,99.87,99.91,0.03,4492.64,693.86,98.09,100,8.13,-112.95,0,100,100,98.97,,0.15,0.31,58.7963,39.17
CH_E_T2_HS_HPSC0456C_C,16-Mar-23,99.72,99.82,0.11,2594.36,189.31,98.55,100,8.52,-112.42,0,100,100,100,,0.21,0.15,92.571,89.61
