Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH],PS handover success rate_Nom [LTE Intra System] [CDBH],PS handover success rate_Denom [LTE Intra System] [CDBH],PS handover success rate_Nom [LTE Inter System] [CDBH],PS handover success rate_Denom [LTE Inter System] [CDBH],VoLTE DCR_Nom [CBBH],PS Drop Call Rate_Nom [CDBH],VoLTE ERAB Setup Success Rate_NOM [CBBH],VoLTE ERAB Setup Success Rate_Denom [CBBH],VoLTE IntraF HOSR Exec_Nom [CBBH],VoLTE IntraF HOSR Exec_Denom [CBBH],VoLTE InterF HOSR Exec_Nom [CBBH],VoLTE InterF HOSR Exec_Denom [CBBH],VoLTE DCR_Denom [CBBH],PS Drop Call Rate_Denom [CDBH]
,27-Apr-23,99.87,99.84,0.19,5571.79,162.22,98.85,100,7.56,-113.05,0,100,100,,100,0.42,9.25,82.2688,2.7,82.52,,,7482,7569,20449,20449,0,14,118,118,0,0,,114,5,7298
,28-Apr-23,99.91,99.79,0.01,5758.94,207.08,97.65,100,7.42,-112.71,0,100,100,100,100,0.3,2.71,70.9745,3.31,85.05,,,7055,7225,12996,12996,0,1,189,189,1,1,,174,17,8580
CH_E_T2_HS_HPSC0193C_C,24-Apr-23,99.93,99.6,0.16,4589.61,959.56,92.78,,7,-115.37,0,54.55,100,100,99.05,0.28,0.1,61.6682,3.62,80.06,,,8730,9409,5346,9801,0,8,223,223,3,3,,211,10,5059
,25-Apr-23,99.75,99.67,0.21,3006.91,231.22,96.61,100,6.18,-115.08,0,99.21,100,100,100,2.21,0.86,57.5727,1.98,91.66,,,30267,31329,16380,16510,0,13,171,171,3,3,,134,36,6173
,26-Apr-23,99.89,99.51,0.1,2179.67,282.8,92.74,100,6.02,-114.89,0,98.85,99.52,100,100,0.2,0.19,62.3605,2.62,98.85,,,29714,32041,29928,30276,0,6,207,208,4,4,,191,14,5947
,27-Apr-23,99.91,99.53,0.32,2641.38,226.98,93.66,100,6.44,-114.73,0,80.36,100,100,100,0.21,0.62,63.2326,3.52,92.78,,,19019,20306,29008,36099,0,17,141,141,3,3,,124,13,5276
,28-Apr-23,99.62,99.59,0.1,6606.15,547.19,94.39,100,7.09,-114.18,0,99.33,100,100,100,0.43,0.58,64.4508,2.62,62.37,,,43430,46010,22052,22201,0,6,169,169,1,1,,155,15,6308
CH_E_T2_HS_HPSC0197A_A,24-Apr-23,99.82,99.79,0.06,1899.64,248.72,93.44,100,6.24,-114.68,0,99.07,100,100,100,0.58,0.29,90.4325,3.17,95.29,,,3477,3721,45368,45796,0,6,192,192,2,2,,184,9,9340
,25-Apr-23,99.71,99.74,0.06,2711.87,301.76,91.3,100,6.55,-114.33,16.67,99.35,100,100,100,0.21,0.21,90.2192,2.75,97.6,,,7728,8464,23562,23716,1,6,119,119,2,2,,117,6,9560
,26-Apr-23,99.78,99.78,0.09,1607.99,323.3,98,100,6.25,-114.5,3.12,98.8,100,100,100,0.17,2.33,83.5596,2.91,99.12,,,9800,10000,27224,27556,1,8,220,220,1,1,,191,32,9267
,27-Apr-23,99.81,99.84,0.14,2432.82,237.16,92.5,100,6.6,-114.36,0,99.52,100,100,99.47,0.56,1.09,90.8496,2.23,97.61,,,13320,14400,43472,43681,0,13,205,205,7,7,,190,10,9587
,28-Apr-23,99.76,99.72,0.11,2876.71,394.43,96.51,100,6.89,-114.06,0,100,100,100,100,0.23,0.34,91.557,3.39,94.83,,,7138,7396,25122,25122,0,7,138,138,6,6,,133,5,6125
CH_E_T2_HS_HPSC0197B_B,24-Apr-23,99.87,99.86,0.09,4104.78,349.22,100,100,6.7,-113.9,0,97.09,100,100,100,0.87,3.02,75.0154,1.4,88.2,,,1225,1225,28724,29584,0,5,143,143,1,1,,135,6,5272
,25-Apr-23,99.93,99.77,0.18,2300.38,307.38,96.47,100,6.16,-113.83,0,100,99.38,100,99.33,0.58,0.58,71.3795,1.33,98.77,,,6970,7225,51076,51076,0,14,159,160,8,8,,149,3,7893
,26-Apr-23,99.97,99.78,0.09,3164.27,269.95,98.48,,6.58,-114.18,0,100,100,100,97.83,0.66,1.09,84.5998,1.48,95.45,,,4290,4356,10609,10609,0,6,102,102,2,2,,92,11,7042
,27-Apr-23,100,100,0.01,6822.51,445.65,100,,7.57,-113.47,0,102.27,100,100,100,0.7,0.57,83.0899,1.38,78.73,,,729,729,2025,1980,0,1,137,137,3,3,,122,12,7739
,28-Apr-23,99.95,99.79,0.17,1460.36,268.32,98.78,100,6.16,-112.78,0,100,100,100,97.28,0.51,2.79,76.5623,1.51,98.76,,,6642,6724,47089,47089,0,13,153,153,5,5,,147,5,7555
CH_E_T2_HS_HPSC0197C_C,24-Apr-23,99.83,99.89,0.03,3205.73,313.91,100,100,7.34,-114.81,0,98.41,100,100,100,1.45,1.91,73.9095,1.23,94.86,,,12100,12100,15624,15876,0,2,175,175,5,5,,161,25,5949
,25-Apr-23,100,99.77,0.03,2721.89,361.35,98.47,100,7.41,-114.64,0,100,100,95.65,99.4,1.12,2.17,76.2342,1.15,96.22,,,16899,17161,3844,3844,0,2,185,185,22,23,,168,10,6240
,26-Apr-23,99.97,99.82,0.06,3948.55,308.69,97.14,100,7.35,-114.26,0,98.85,99.44,100,99.43,0.62,0.11,69.8009,1.57,94.69,,,10710,11025,7482,7569,0,4,176,177,15,15,,176,2,6742
,27-Apr-23,99.95,99.66,0.13,3051.22,323.61,99.19,100,7.52,-113.1,0,100,100,85.71,98.86,3.52,0.54,80.6688,1.26,96.85,,,15252,15376,19182,19182,0,9,178,178,12,14,,176,5,7047
,28-Apr-23,100,98.91,0.05,2890.22,274.73,94.81,100,7.56,-112.77,0,100,98.95,100,98.95,0.28,1.33,74.8797,1.41,94.27,,,5621,5929,17822,17822,0,3,94,95,3,3,,95,6,5914
CH_E_T2_HS_HPSC0198A_A,24-Apr-23,99.92,99.88,0.08,2649.34,115.86,78.18,100,7.63,-114.18,0,98.29,100,100,100,0.26,1.22,115.1182,5.19,97.23,,,2365,3025,84384,85849,0,9,227,227,5,5,,197,32,10833
,25-Apr-23,99.89,99.94,0.16,2591.5,107.77,82.19,100,7.58,-114.2,0,100,100,100,100,0.28,0.35,127.0108,9.92,98.82,,,17520,21316,109561,109561,0,19,301,301,18,18,,255,38,11966
,26-Apr-23,99.63,99.77,0.15,2584.58,99.74,99.31,100,7.79,-114.45,3.23,99.46,100,100,100,0.61,0.22,132.1362,9.01,98.43,,,20592,20736,139867,140621,1,18,243,243,3,3,,213,31,11839
,27-Apr-23,99.7,99.93,0.12,2142.84,153.03,99.19,100,7.69,-114.18,0,99.36,100,100,95.08,0.18,0.5,136.1143,8.22,99.12,,,15252,15376,99221,99856,0,16,216,216,3,3,,183,46,13151
,28-Apr-23,99.6,99.36,0.25,3939.36,151.02,95.15,100,7.98,-114.07,0,99.22,100,100,100,0.4,1.48,127.2438,7.62,94.27,,,10094,10609,16256,16384,0,29,242,242,6,6,,205,38,11674
CH_E_T2_HS_HPSC0198B_B,24-Apr-23,99.74,99.86,0.28,6061.75,145.26,99.68,100,6.12,-114.59,0,91.65,100,100,100,0.59,5.31,18.0403,1.91,50.59,,,393128,394384,19668,21460,0,10,94,94,10,10,,75,16,3584
,25-Apr-23,99.7,99.98,0.06,2178.66,209.63,99.26,100,6.29,-114.99,0,93.1,100,100,100,0.11,0.28,49.9694,7.36,95.11,,,162810,164025,7128,7656,0,4,88,88,3,3,,65,23,6212
,26-Apr-23,99.67,99.71,0.08,1901.94,176.47,100,100,6.18,-115.2,0,97.89,99.45,100,100,0.26,0.51,78.8978,7.19,98.24,,,15876,15876,8835,9025,0,5,181,182,8,8,,146,33,6448
,27-Apr-23,99.72,99.83,0.1,2099.99,169.93,100,100,6.05,-114.87,0,100,100,100,100,0.06,0.11,59.8982,8.04,94.13,,,8464,8464,10000,10000,0,7,130,130,6,6,,95,33,6909
,28-Apr-23,99.97,99.95,0.06,2536.42,182.78,98.35,100,7.14,-114.8,0,97.21,100,100,100,0.62,1.77,69.5839,9.09,95.11,,,32578,33124,31320,32220,0,7,77,77,2,2,,64,20,10949
CH_E_T2_HS_HPSC0198C_C,24-Apr-23,99.98,99.79,0.15,1767.56,208.26,98.23,100,6.82,-115.77,0,93.58,100,100,99.3,0.57,2.91,99.8533,9.06,98.8,,,50172,51076,66216,70755,0,12,174,174,6,6,,143,38,8011
,25-Apr-23,100,99.96,0.12,3324.13,545.89,99.13,100,6.64,-115.29,0,88.14,100,100,100,0.41,0.68,59.9453,6.58,89.95,,,13110,13225,3120,3540,0,9,82,82,14,14,,66,15,7629
,26-Apr-23,99.43,99.6,0.37,1783.95,80.43,99.5,100,6.03,-114.74,0,100,100,100,98.98,1.3,1.38,51.2824,6.11,98.21,,,40200,40401,20592,20592,0,20,120,120,7,7,,98,24,5356
,27-Apr-23,99.8,99.89,0.15,1460.13,110.09,100,100,6.04,-114.78,0,93.29,100,100,98.99,0.9,0.72,56.0979,6.49,98.66,,,32041,32041,25092,26896,0,8,124,124,3,3,,99,42,5342
,28-Apr-23,99.61,99.86,0.26,2013.87,153.75,100,100,6.12,-114.47,0,89.77,100,100,100,0.37,0.53,52.1137,6.65,92.87,,,15376,15376,6952,7744,0,13,123,123,12,12,,94,24,4982
CH_E_T2_HS_HPSC0199A_A,24-Apr-23,99.94,99.91,0.1,5271.16,418.18,100,100,8.48,-114.49,0,99.13,100,100,99.33,0.22,0.1,87.374,2.12,82.58,,,400,400,325464,328329,0,6,160,160,1,1,,149,8,6284
,25-Apr-23,99.97,99.94,0,7250.93,1062.06,97.65,100,8.84,-114.64,0,98.58,100,100,100,2.35,0.05,90.8064,2.04,79.56,,,7055,7225,44726,45369,0,0,123,123,10,10,,109,8,6496
,26-Apr-23,99.91,99.69,0.09,8721.64,410.27,98.51,90,8.83,-114.58,0,99.44,100,100,100,0.9,0.38,94.0516,2.29,69.01,,,4422,4489,128520,129238,0,5,244,244,5,5,,223,18,5721
,27-Apr-23,99.89,99.57,0.09,6158.97,351.84,100,100,8.78,-114.42,0,97.27,100,100,100,0.59,0.26,113.302,2.4,86.09,,,6889,6889,62997,64768,0,6,189,189,4,4,,174,12,6434
,28-Apr-23,99.91,99.83,0.09,11518.88,623,100,100,8.88,-114.43,0,99.55,100,100,100,0.43,0.19,98.3761,1.6,62.21,,,3136,3136,48180,48400,0,7,157,157,6,6,,143,9,7828
CH_E_T2_HS_HPSC0199B_B,24-Apr-23,99.77,99.81,0.17,2714.02,219.28,83.33,100,7.88,-113.89,8.33,96.84,99.28,100,98.48,1.99,0.53,119.4488,1.26,97.04,,,3630,4356,61985,64008,1,13,137,138,1,1,,132,12,7872
,25-Apr-23,99.74,99.45,0.36,4011.18,214.87,91.43,100,7.59,-114.03,0,95.92,100,100,98.77,2.78,0.41,94.4372,1.04,91.66,,,10080,11025,80370,83790,0,27,87,87,3,3,,81,4,7563
,26-Apr-23,99.87,99.67,0.15,4254.02,251.87,92.31,100,7.82,-114,0,94.83,100,100,100,3.31,0.44,112.1603,0.98,90.98,,,9984,10816,69647,73441,0,10,101,101,2,2,,100,3,6633
,27-Apr-23,99.69,99.68,0.26,3148.18,179.34,75.76,100,7.27,-113.82,0,97.97,100,100,99.14,1.94,0.61,95.612,1.05,93.03,,,825,1089,60500,61752,0,20,118,118,3,3,,116,5,7640
,28-Apr-23,99.92,99.84,0.09,4614.47,214.67,94.59,100,7.92,-113.51,0,99.99,99.24,100,100,7.81,4.06,106.2954,0.87,92.71,,,1295,1369,25758,25760,0,6,130,131,3,3,,123,8,6491
CH_E_T2_HS_HPSC0199C_C,24-Apr-23,99.67,99.3,0.31,3152.51,337.94,84.55,100,7.1,-113.81,0,94.56,100,100,100,3.68,0.83,81.6041,1.93,88.78,,,92070,108900,291599,308370,0,33,295,295,3,3,,300,12,10716
,25-Apr-23,99.3,99.52,0.17,2612.95,426.77,82.58,100,8.49,-113.81,0,101.44,100,100,100,3.21,4.5,90.4966,2.03,81.55,,,129492,156816,179776,177232,0,22,330,330,5,5,,328,10,13112
,26-Apr-23,99.64,99.23,0.18,4784.44,419.8,81.89,100,7.55,-113.93,0,100.25,100,100,99.58,2.29,0.82,84.041,1.81,78.4,,,48357,59049,166463,166054,0,19,232,232,3,3,,238,10,10679
,27-Apr-23,99.61,99.67,0.1,4421.22,511.62,84.62,100,7.56,-113,0,98.23,100,100,99.45,3.72,0.81,88.4103,2.18,84.79,,,36608,43264,197578,201146,0,9,350,350,5,5,,361,15,9231
,28-Apr-23,99.58,99.4,0.22,3315.05,447.67,80.88,100,7.53,-112.81,0,100.75,100,100,100,0.25,0.05,86.9439,2.38,90.09,,,33660,41616,162812,161600,0,24,185,185,1,1,,181,7,10790
CH_E_T2_HS_HPSC0201A_A,24-Apr-23,99.96,99.82,0.07,2720.18,440.03,97.75,100,9.71,-114.53,0,94.38,100,100,100,0.51,0.35,180.5924,3.54,80.69,,,7743,7921,107822,114244,0,12,294,294,1,1,,269,25,16382
,25-Apr-23,99.93,99.91,0.04,2532.65,267.5,95.6,100,9.21,-114.01,0,94.54,100,100,99.61,0.29,0.87,167.1675,5.65,81.26,,,24168,25281,81161,85849,0,7,273,273,5,5,,258,18,16176
,26-Apr-23,99.95,99.91,0.07,1989.65,268.49,97.65,100,9.71,-114.06,4.55,96.1,100,100,99.6,1.79,5.52,163.4747,4.79,78.98,,,7055,7225,106560,110889,2,11,299,299,5,5,,253,44,15371
,27-Apr-23,99.79,99.88,0.08,6036.95,389.33,100,100,9.41,-114.12,0,96.22,99.34,100,98.95,0.34,0.36,169.1817,6.62,85.82,,,13225,13225,174196,181048,0,11,303,305,2,2,,287,24,13828
,28-Apr-23,99.77,99.64,0.09,2394.19,228.4,100,100,9.38,-114.15,0,97.19,100,,99.63,0.58,0.15,177.9757,4.79,86.75,,,5184,5184,149720,154056,0,14,294,294,0,0,,270,30,16406
CH_E_T2_HS_HPSC0201B_B,24-Apr-23,99.77,99.84,0.06,2113.88,192.88,96.17,100,6.8,-114.45,0,95.11,100,100,100,1.67,0.57,95.0776,2.73,97.19,,,32208,33489,129500,136160,0,6,277,277,1,1,,261,25,10570
,25-Apr-23,99.85,99.73,0.19,2196.8,223.15,94.03,100,7.18,-114.08,0,98.96,99.63,95.65,99.58,0.96,0.96,99.2315,2.85,93.9,,,16884,17956,82080,82944,0,19,272,273,22,23,,239,16,9940
,26-Apr-23,99.84,99.74,0.52,3092.28,241.22,98.21,100,6.9,-113.53,0,93.21,100,100,100,1.1,3.28,108.116,3.2,93.05,,,12320,12544,24613,26406,0,51,436,436,6,6,,421,24,9867
,27-Apr-23,99.84,99.61,0.27,2313.36,220.69,98.84,100,6.92,-113.68,0,88.14,100,100,100,0.7,0.25,109.5723,3.06,95.6,,,29583,29929,33516,38024,0,25,218,218,2,2,,213,12,9185
,28-Apr-23,99.69,99.56,0.9,1998.14,149.08,98.83,100,7.05,-113.22,0,90,100,100,100,2.73,37.44,111.1622,2.89,93.85,,,29068,29412,56250,62500,0,97,244,244,4,4,,228,18,10770
CH_E_T2_HS_HPSC0201C_C,24-Apr-23,100,99.82,0.06,2719.45,252.8,99.13,100,7.69,-115.3,0,93.27,100,100,99.5,0.85,0.44,116.4461,3.37,95.23,,,13110,13225,10185,10920,0,5,232,232,1,1,,201,36,8160
,25-Apr-23,99.96,99.78,0.04,2906.16,232.52,100,100,7.84,-115.01,0,97.22,100,100,99.48,0.32,1.98,123.2608,3.37,93.19,,,11881,11881,11340,11664,0,3,206,206,4,4,,191,20,8427
,26-Apr-23,99.88,99.95,0.05,6735.02,273.85,98.04,100,8.6,-114.93,0,105.17,100,100,100,1.24,3.12,119.6191,3.82,84.9,,,2550,2601,3904,3712,0,4,234,234,3,3,,210,30,7482
,27-Apr-23,99.79,99.86,0.1,2324.01,224.05,99.48,100,8.04,-114.26,0,104.08,100,,100,0.05,0.4,125.3915,3.06,93.58,,,37442,37636,24480,23520,0,9,46,46,0,0,,35,11,9309
,28-Apr-23,100,99.92,0.04,2551.06,168.99,97.58,100,7.9,-114.41,0,98.4,100,100,100,1.16,2.45,123.1176,2.85,91.18,,,15004,15376,15498,15750,0,4,201,201,3,3,,178,28,10235
CH_E_T2_HS_HPSC0203A_A,24-Apr-23,99.87,99.83,0.05,1357.12,234.8,96.77,100,8.47,-115.49,0,96.34,99.7,96,95,1,0.25,129.1633,97.63,96.87,,,45570,47089,25912,26896,0,7,327,328,24,25,,20,285,12796
,25-Apr-23,99.95,99.93,0.12,1224.47,142.85,97.89,100,8.3,-115.22,0,99.16,99.52,100,100,1.04,0.51,122.9939,88.29,91.95,,,108550,110888,14042,14161,0,13,417,419,66,66,,24,364,10956
,26-Apr-23,99.87,99.86,0.05,1462.65,190.12,95.24,100,8.61,-115.35,0,83.17,100,98.33,100,0.96,0.47,132.1196,97.57,91.61,,,60720,63756,8568,10302,0,5,370,370,59,60,,15,316,9560
,27-Apr-23,99.97,99.92,0.04,1194.08,160.04,97.59,100,8.62,-115.33,0.28,93.86,99.75,100,100,0.64,0.18,130.3203,90.74,90.94,,,26892,27556,12198,12996,1,4,398,399,46,46,,21,353,10150
,28-Apr-23,99.92,99.84,0.09,1322.89,123.69,94.05,100,8.56,-115.01,0,96.91,100,98.15,100,0.57,0.24,137.4502,83.17,94.23,,,69322,73706,9212,9506,0,11,339,339,53,54,,10,306,11789
CH_E_T2_HS_HPSC0203B_B,24-Apr-23,99.93,99.72,0.04,1260.66,142.42,96.23,100,7.59,-114.74,0,96.05,100,100,100,1.06,0.92,102.3253,80.91,96.3,,,10812,11236,5548,5776,0,4,316,316,28,28,,11,293,10273
,25-Apr-23,99.84,99.81,0.28,1167.74,137.98,99.51,100,7.51,-114.76,0,98.4,100,100,100,0.54,0.34,100.1845,95.64,97.98,,,167280,168100,15375,15625,0,26,261,261,55,55,,9,241,9422
,26-Apr-23,99.83,99.74,0.13,1789.07,208.56,99.65,100,7.62,-114.57,0,92.93,100,100,100,1.09,0.81,106.1732,90.89,94.12,,,80372,80656,9384,10098,0,11,431,431,52,52,,15,407,8597
,27-Apr-23,99.92,99.87,0.08,1119.86,124.96,99.28,100,7.21,-114.38,0,95.17,99.7,100,100,1.09,0.68,100.7556,74.65,96.95,,,19182,19321,20148,21170,0,7,331,332,21,21,,13,315,9081
,28-Apr-23,99.86,99.76,0.02,1705.28,102.53,94.12,100,7.35,-114.14,0,98.52,100,100,100,0.71,0.57,101.398,69.86,91.32,,,9792,10404,17955,18225,0,2,301,301,43,43,,11,268,9098
CH_E_T2_HS_HPSC0203C_C,24-Apr-23,99.87,99.74,0.05,1632.23,227.86,95.08,93.75,7.98,-114.85,0,100,100,85.71,100,0.94,0.45,105.2462,74.62,96.09,,,3538,3721,3364,3364,0,5,325,325,6,7,,13,301,10003
,25-Apr-23,99.91,99.85,0.06,1261.78,154.89,97.83,100,8.39,-114.4,0,100,100,100,100,0.7,0.37,112.4561,77.37,90.55,,,18630,19044,4096,4096,0,6,302,302,19,19,,2,294,10412
,26-Apr-23,99.85,99.85,0.17,1885.66,219.19,100,100,8.14,-114.17,0,98.41,99.38,100,100,1.11,0.46,111.9698,78.98,95.34,,,15625,15625,3906,3969,0,14,321,323,34,34,,7,298,8462
,27-Apr-23,99.92,99.75,0.09,1492.66,197.01,96.3,100,7.95,-113.99,0,94.87,99.65,100,100,1.38,0.43,109.3588,76.84,92.37,,,702,729,1443,1521,0,8,281,282,11,11,,6,260,8891
,28-Apr-23,99.78,99.69,0.33,2581,106.49,94.19,100,8.28,-112.95,0,96.49,99.32,100,100,1.16,0.66,116.8408,83.93,85.76,,,6885,7310,3135,3249,0,32,291,293,10,10,,8,268,9796
CH_E_T2_HS_HPSC0204A_A,24-Apr-23,99.96,99.86,0.1,4616.77,314.74,98.77,100,6.16,-115.5,0,92.06,100,100,100,0.65,0.13,40.9277,3.59,73.3,,,6480,6561,3654,3969,0,4,109,109,1,1,,101,11,4161
,25-Apr-23,99.98,99.92,0.01,6390.1,675.52,99.33,100,9.1,-115.09,0,100,100,100,100,0.64,0.24,53.7662,1.39,61.11,,,22350,22500,16900,16900,0,1,114,114,1,1,,107,7,7659
,26-Apr-23,100,99.82,0.04,3499.97,289.28,98.17,100,6.93,-114.92,0,95.95,100,,100,0.78,0.2,47.1615,1.56,91.49,,,26404,26896,5254,5476,0,2,84,84,0,0,,80,7,4507
,27-Apr-23,99.96,99.98,0.02,6622.31,869.04,100,,7.38,-114.97,0,100,100,,100,0.68,2.58,45.3157,1.48,62.57,,,4624,4624,3364,3364,0,1,51,51,0,0,,50,3,4660
,28-Apr-23,99.96,99.88,0,4162.1,149.05,99.23,100,6.49,-114.88,0,94.05,100,,100,0.21,0.07,51.0901,1.91,81.86,,,16770,16900,6636,7056,0,0,76,76,0,0,,75,4,4131
CH_E_T2_HS_HPSC0204B_B,24-Apr-23,99.97,99.81,0.23,2725.44,150.75,98.88,100,7.07,-115.33,0,97.35,100,100,100,0.85,1.02,47.3349,1.86,94.89,,,70488,71289,12430,12769,0,13,155,155,1,1,,142,16,5568
,25-Apr-23,99.67,99.88,0.25,2871.39,278.03,99.11,100,6.6,-114.8,0,98.8,100,100,100,1.11,0.31,45.0278,1.38,91.57,,,49728,50176,6806,6889,0,14,113,113,4,4,,101,11,5606
,26-Apr-23,99.69,99.29,0.24,2807.41,193.17,99.16,100,6.5,-114.87,0,97.92,100,100,99.08,0.44,0.72,56.936,4.26,84.8,,,56643,57121,9024,9216,0,13,122,122,2,2,,109,16,5479
,27-Apr-23,100,99.8,0.1,3797,227.34,98.52,100,6.59,-114.83,0,98.76,100,,100,0.51,0.18,55.6861,2.6,85.54,,,71820,72900,25599,25921,0,6,77,77,0,0,,74,7,5796
,28-Apr-23,99.87,99.88,0.07,2655.54,164.5,98.53,,6.27,-114.75,0,95.6,100,100,100,0.23,0.7,58.8661,2.27,90.14,,,18224,18496,7917,8281,0,4,91,91,1,1,,85,5,5719
CH_E_T2_HS_HPSC0204C_C,24-Apr-23,99.91,99.71,0.11,2528.33,341.6,98.92,100,8.77,-113.07,0,96.32,100,100,99.73,0.6,0.1,144.5418,4.82,98.48,,,34224,34596,17816,18496,0,11,395,395,3,3,,364,38,10220
,25-Apr-23,99.89,99.61,0.06,2560.87,184.46,95.45,100,8.71,-112.76,0,98.88,99.76,100,100,1.36,0.79,152.7793,5.12,99.45,,,16632,17424,71554,72361,0,7,417,418,3,3,,398,20,11217
,26-Apr-23,99.75,99.7,0.14,3084.14,208.06,96.5,92.86,9.15,-112.46,0,98.22,99.79,100,99.78,3.86,0.39,152.9182,3.83,96.28,,,38600,40000,77556,78961,0,17,476,477,2,2,,455,25,11891
,27-Apr-23,99.86,99.8,0.04,2906.48,284.33,98.04,100,9.29,-112.04,0,95.5,99.74,,99.72,2.35,3.39,152.2348,4.61,94.68,,,22950,23409,105894,110889,0,4,391,392,0,0,,363,35,10729
,28-Apr-23,99.86,99.65,0.17,3218.16,195.67,98.63,100,9.18,-111.39,0,92.31,100,,100,0.41,0.37,150.6531,4.53,92.95,,,5184,5256,12636,13689,0,17,264,264,0,0,,259,15,10175
CH_E_T2_HS_HPSC0205A_A,24-Apr-23,99.95,99.7,0.12,3675.54,149.67,,100,8.16,-111.79,0,96.71,100,99.65,,0.5,0.89,142.1659,3.09,96.62,,,0,0,251500,260051,0,20,285,285,285,286,,,13,16321
,25-Apr-23,99.92,99.83,0.07,3188.91,157.95,,100,8.06,-110.76,0,98.94,99.72,100,,0.3,0.46,156.6632,6.93,98.54,,,0,0,141372,142884,0,10,350,351,327,327,,,23,14848
,26-Apr-23,99.89,99.84,0.07,5274.65,300.41,,100,8.08,-110.87,0,99.29,100,99.53,,0.28,4.28,141.0447,4.61,92.57,,,0,0,175978,177241,0,10,220,220,210,211,,,17,15033
,27-Apr-23,99.97,99.85,0.03,5699.32,203.91,,100,8.86,-111.16,0,97.37,99.58,100,,2.7,0.6,154.5774,6.42,90.46,,,0,0,69153,71022,0,4,235,236,226,226,,,13,13356
,28-Apr-23,99.82,99.87,0.12,4442.77,239.77,,100,7.96,-110.49,0,99.56,100,100,,0.08,0.14,146.8298,5.39,95.38,,,0,0,207024,207936,0,19,177,177,173,173,,,10,15914
CH_E_T2_HS_HPSC0205B_B,24-Apr-23,99.84,99.91,0.1,6103.11,456.44,99.2,100,6.59,-112.82,0,99.69,100,100,,0.88,0.36,35.1178,1.86,61.23,,,62499,63001,104328,104652,0,7,146,146,137,137,,,12,7139
,25-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0
,26-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,27-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,28-Apr-23,99.6,99.35,0.26,2208.54,104.46,97.08,100,5.72,-108.55,10,97.89,100,99.04,,3.55,7.13,36.6654,2.18,95.67,,,18221,18769,80631,82365,3,20,191,191,206,208,,,30,7710
CH_E_T2_HS_HPSC0205C_C,24-Apr-23,99.85,99.71,0.11,2805.4,239.03,95.24,100,6.59,-113.3,0,98.92,100,99.64,,0.76,0.54,65.3735,2.76,95.83,,,6720,7056,75898,76728,0,9,286,286,275,276,,,13,7929
,25-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0
,26-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,27-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,28-Apr-23,99.84,99.5,0.2,3434.9,150.72,95.28,100,6.21,-108.65,0,100,100,100,,0.18,3.08,39.9272,2.41,85.37,,,51948,54522,84681,84681,0,16,160,160,131,131,,,33,7943
CH_E_T2_HS_HPSC0206A_A,24-Apr-23,100,99.99,0.01,6800.71,461.06,100,100,8.6,-114.92,0,96.18,100,100,100,0.14,0.64,186.3684,4.5,89.02,,,5329,5329,23707,24649,0,1,303,303,6,6,,291,10,14929
,25-Apr-23,99.95,99.9,0.14,2297.54,328.68,98.86,100,8.45,-114.24,0,98.84,99.77,100,99.02,1.11,1.54,183.2678,4.67,97.02,,,30624,30976,356994,361201,0,22,426,427,3,3,,407,25,15307
,26-Apr-23,99.97,99.9,0.11,2895.49,224,97.56,100,8.94,-114.35,0,99.17,100,100,100,1.75,0.41,180.778,4.17,92.88,,,14880,15252,57120,57600,0,16,402,402,2,2,,383,22,14151
,27-Apr-23,99.94,99.89,0.06,2453.56,368.03,100,100,8.75,-114.36,0,99.45,100,100,100,0.57,0.1,183.0804,3.69,92.59,,,36100,36100,131043,131769,0,9,296,296,3,3,,268,29,14868
,28-Apr-23,100,99.9,0.06,6497.61,559.41,97.65,100,8.77,-114.04,0,97.99,100,100,100,1.86,2.17,179.3183,3.45,90.63,,,7055,7225,156009,159201,0,6,392,392,1,1,,380,18,9560
